row_id,governance_source_path,artifact_id,feature_scope,gap_type,implementation_evidence_paths,recommended_action,authority_boundary
GAP-00025,docs/canon/founder_approved_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00026,docs/canon/founder_approved_sources/MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_FOUNDER_APPROVED.md,MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_FOUNDER_APPROVED,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00027,docs/canon/founder_approved_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_FOUNDER_APPROVED.md,MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_FOUNDER_APPROVED,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00028,docs/canon/history/agreement_consent_authorization_v2_0/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0_HISTORICAL_SUPERSEDED_CANDIDATE.md,MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0_HISTORICAL_SUPERSEDED_CANDIDATE,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00029,docs/canon/history/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_REVIEWED_SOURCE.md,MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_REVIEWED_SOURCE,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00030,docs/canon/intake/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_FOUNDER_SOURCE.md,ES_AND,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00031,docs/canon/locks/agreement_consent_authorization_v2_1/C0_019_AGREEMENT_CONSENT_AND_AUTHORIZATION_CONSTITUTIONAL_LOCK_RECORD.md,C0_019,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00032,docs/canon/locks/agreement_consent_authorization_v2_1/C0_019_AGREEMENT_CONSENT_AND_AUTHORIZATION_CONSTITUTIONAL_LOCK_RECORD.sha256,C0_019,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00033,docs/canon/locks/claims_disputes_authority_v2_0/C0_028_MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_CONSTITUTIONAL_LOCK_CERTIFICATE.json,ES_AUTHORITY,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00034,docs/canon/locks/claims_disputes_authority_v2_0/C0_028_MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_CONSTITUTIONAL_LOCK_RECORD.md,ES_AUTHORITY,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00035,docs/canon/locks/claims_disputes_authority_v2_0/C0_028_MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_CONSTITUTIONAL_LOCK_RECORD.md.sha256,ES_AUTHORITY,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00036,docs/canon/locks/claims_disputes_authority_v2_0/C0_028_MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_POST_LOCK_CHANGE_CONTROL_PROTOCOL.md,ES_AUTHORITY,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00037,docs/canon/locks/permission_access_control_v1_1/C0_022_MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_CONSTITUTIONAL_LOCK_CERTIFICATE.json,C0_022,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00038,docs/canon/locks/permission_access_control_v1_1/C0_022_MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_CONSTITUTIONAL_LOCK_RECORD.md,C0_022,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
