row_id,source_register,artifact_id,issue_type,severity,blocker_scope,recommended_action,can_code_comparison_proceed,must_fix_before_code_mutation,must_fix_before_runtime_mutation,must_fix_before_production,source_path_or_paths,source_row_evidence
TRIAGE-00052,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness_rerun/C0_023_PRIVACY_LOCK_READINESS_RERUN.md,`C0-023-LR-P1-01` is closed. The C0-028 and C0-041 change-impact observation remains assigned and nonblocking; their later adoption must conform to locked Privacy authority.
TRIAGE-00053,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,| Row
TRIAGE-00054,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,Adoption
TRIAGE-00055,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,Lock
TRIAGE-00056,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,Ready
TRIAGE-00057,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,P0
TRIAGE-00058,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,Open P1
TRIAGE-00059,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,Retained P2 |
TRIAGE-00060,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_PRIVACY_LOCK_READINESS_ASSESSMENT.md,"The canon remains constitutionally `ADOPTED` and `NOT YET LOCKED`. Its adopted bytes, adoption record, parity evidence, provenance, authority boundaries, and package integrity remain valid. The lock-readiness review foun"
TRIAGE-00061,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_035_REPORTING_LOCK_READINESS_ASSESSMENT.md,"The canon remains constitutionally `ADOPTED` and `NOT YET LOCKED`. Its adopted bytes, adoption record, parity evidence, provenance, authority boundaries, and package integrity remain valid. The lock-readiness review foun"
TRIAGE-00062,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_035_REPORTING_LOCK_READINESS_ASSESSMENT.md,`C0-035-LR-P2-01`: Search mandatory overlay remains lifecycle-incomplete
TRIAGE-00063,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,"""findings"": {""p0"": p0, ""open_p1"": p1, ""retained_p2"": p2},"
TRIAGE-00064,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,"""adoption_record_sha256"": sha256(PRIVACY_RECORD), ""p0"": 0, ""open_p1"": 1,"
TRIAGE-00065,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,"""lock_blocking_p2"": 0, ""retained_nonblocking_p2"": [""C0-023-LR-P2-01""],"
TRIAGE-00066,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,"""adoption_record_sha256"": sha256(REPORTING_RECORD), ""p0"": 0, ""open_p1"": 1,"
TRIAGE-00067,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,"""lock_blocking_p2"": 0, ""retained_nonblocking_p2"": [""C0-035-LR-P2-01""],"
TRIAGE-00068,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,"The canon remains constitutionally `ADOPTED` and `NOT YET LOCKED`. Its adopted bytes, adoption record, parity evidence, provenance, authority boundaries, and package integrity remain valid. The lock-readiness review foun"
TRIAGE-00069,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,| Row
TRIAGE-00070,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,Adoption
TRIAGE-00071,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,Lock
TRIAGE-00072,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,Ready
TRIAGE-00073,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,P0
TRIAGE-00074,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,Open P1
TRIAGE-00075,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,Retained P2
TRIAGE-00076,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,"| ""lock_issued"": False, ""findings"": {""p0"": 0, ""open_p1"": 2, ""retained_p2"": 2}, ""authority"": AUTHORITY,"
TRIAGE-00077,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,P1,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,NO_UNLESS_SOURCE_EXCLUDED_OR_PINNED,YES,YES,YES,docs/canon/adoptions/c0_023_privacy_v2_0/C0_023_LOCK_READINESS_PREPARATION.md,"The July 16, 2026 lock-readiness review verified source identity, post-adoption hashes, provenance, parity, cross-references, requirements, authority boundaries, and evidence-package integrity. Lock is blocked by `C0-023"
TRIAGE-00078,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_privacy_v2_0/C0_023_PRIVACY_AND_DATA_PROTECTION_CONSTITUTIONAL_ADOPTION_RECORD.md,- Adoption-readiness findings: `P0 0; open P1 0; adoption-blocking P2 0`
TRIAGE-00079,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_023_privacy_v2_0/C0_023_RETAINED_P2_REGISTER.md,Retained P2 findings: `0`. Adoption-blocking P2 findings: `0`. Constitutional lock remains separately gated.
TRIAGE-00080,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_privacy_v2_0/pre_adoption/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,"Age assurance must be risk-based, proportionate, accurate enough for the relevant decision, accessible, contestable, and the least intrusive reasonably effective method. Where an age band or eligibility signal is suffici"
TRIAGE-00081,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_023,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/c0_023_privacy_v2_0/pre_adoption/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,- Track findings by severity and prevent release when unresolved risk exceeds approved tolerance.
TRIAGE-00082,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_035,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,P1,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,NO_UNLESS_SOURCE_EXCLUDED_OR_PINNED,YES,YES,YES,docs/canon/adoptions/c0_035_reporting_v2_0/C0_035_LOCK_READINESS_PREPARATION.md,"The July 16, 2026 lock-readiness review verified source identity, post-adoption hashes, provenance, parity, cross-references, requirements, authority boundaries, and evidence-package integrity. Lock is blocked by `C0-035"
TRIAGE-00083,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_035,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_035_reporting_v2_0/C0_035_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_CONSTITUTIONAL_ADOPTION_RECORD.md,- Adoption-readiness findings: `P0 0; open P1 0; adoption-blocking P2 0`
TRIAGE-00084,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_035,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/c0_035_reporting_v2_0/C0_035_RETAINED_P2_REGISTER.md,Retained P2 findings: `0`. Adoption-blocking P2 findings: `0`. Constitutional lock remains separately gated.
TRIAGE-00085,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_ADOPTION_EVENT_RECORD,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_ADOPTION_EVENT_RECORD.json,"""p2_open"": 6"
TRIAGE-00086,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_ADOPTION_EVIDENCE_MANIFEST,NONBLOCKING_RETAINED_OR_HISTORICAL_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Retain as context during comparison; do not close by accession.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_ADOPTION_EVIDENCE_MANIFEST.json,"""p2_open"": 6"
TRIAGE-00087,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,| Governance Finding Registry
TRIAGE-00088,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,Exact repository registry mounted; adoption update authorized
TRIAGE-00089,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,Updated in place; six P2s remain open
TRIAGE-00090,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,`docs/canon/registries/GOVERNANCE_FINDING_REGISTRY.md` |
TRIAGE-00091,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_CERTIFICATE,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_CERTIFICATE.md,"- Open P2: `6`, accepted as nonblocking for constitutional adoption and binding at their documented downstream gates"
TRIAGE-00092,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,6. Confirm that P0 remains zero.
TRIAGE-00093,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,7. Confirm that P1 remains zero.
TRIAGE-00094,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,"4. The six retained P2 findings are accepted as nonblocking for constitutional adoption, subject to their documented downstream closure gates."
TRIAGE-00095,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,All six retained P2 findings must remain open until their specific closure evidence exists.
TRIAGE-00096,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_LOCK_READINESS_ASSESSMENT,DUPLICATE_OR_HISTORICAL_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_LOCK_READINESS_ASSESSMENT.md,"The canon is founder-adopted and controlling within its assigned domain, but constitutional lock was not authorized. P0 and P1 are zero. Six accepted P2 findings remain open. `EH-V1.1-P2-03` and `EH-V1.1-P2-06` directly "
TRIAGE-00097,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT.md,| P2 classification review
TRIAGE-00098,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT.md,Passed: six remain open; none is a misclassified P0/P1
TRIAGE-00099,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P1,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT.md,"| P0 is `0`; P1 is `0`; open P2 is `6`. Lock, implementation, schema, migration, permission, runtime, clinical, provider, research, AI, production, onboarding, public claims, and launch remain unauthorized."
TRIAGE-00100,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO_UNLESS_PUBLIC_CLAIM_RELIES_ON_CLOSURE,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,All six findings remain open. They are nonblocking for constitutional adoption and binding at the affected downstream gates. None is a misclassified P0 or P1: the adopted model contains the governing constitutional bound
