row_id,source_path,reason_excluded,blocker_scope,required_action_before_comparison,founder_disposition_required,second_reviewer_or_outside_review_closure_required
UNASSESSED-00100,docs/canon/reviews/financial_truth_v2_1/MASTER_FINANCIAL_TRUTH_AND_RESPONSIBILITY_MODEL_V2_1_LOCK_REPORT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00101,docs/canon/reviews/financial_truth_v2_1/MASTER_FINANCIAL_TRUTH_AND_RESPONSIBILITY_MODEL_V2_1_PRESERVATION_MATRIX.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00102,docs/canon/reviews/financial_truth_v2_1/master_financial_truth_v2_1_founder_approval.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00103,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_FOUNDER_CERTIFIED_SOURCE.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00104,docs/canon/reviews/foundational_canon_source_certification_v1_0/tools/record_founder_certification.py,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00105,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_ALIGNMENT_REPORT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00106,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_P2_DISPOSITION_LEDGER.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00107,docs/canon/reviews/foundational_gap_closure/B_AGREEMENT_CONSENT/B_AGREEMENT_CONSENT_CANON_INDEX_PROPOSAL.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00108,docs/canon/reviews/foundational_gap_closure/C_AUDIT_EVIDENCE/C_AUDIT_EVIDENCE_CANON_INDEX_PROPOSAL.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00109,docs/canon/reviews/foundational_gap_closure/D_COMMUNICATION_NOTICE/D_COMMUNICATION_NOTICE_CANON_INDEX_PROPOSAL.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00110,docs/canon/reviews/foundational_gap_closure/E_PLATFORM_RELIABILITY/E_PLATFORM_RELIABILITY_CANON_INDEX_PROPOSAL.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00111,docs/canon/reviews/foundational_gap_closure/FOUNDATIONAL_CANON_GAP_CLOSURE_REPORT.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00112,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_CONSTITUTIONAL_CONFLICT_ANALYSIS.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00113,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_FINAL_CONTROLLED_ADOPTION_REPORT.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00114,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_FINAL_CROSS_CANON_CONSISTENCY_CONFIRMATION.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00115,docs/canon/reviews/foundational_gap_closure/G_FINANCIAL_TRUTH/G_FINANCIAL_TRUTH_CANON_INDEX_PROPOSAL.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00116,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g10_g11/GLOBAL_COMPANION_ARTIFACT_ADOPTION_ASSESSMENT.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00117,docs/canon/reviews/global_companion_reconciliation_v1_0/source/GLOBAL_COMPANION_RECONCILIATION_FOUNDER_DIRECTIVE.txt,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE | BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00118,docs/canon/reviews/global_companion_reconciliation_v1_0/tools/build_global_companion_reconciliation.py,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00119,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r3/AI_V2_0_FOUNDER_DECISION_MATRIX_RATIFICATION_RECORD.md,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00120,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r5/AI_V2_0_NARROW_FOUNDER_RATIFICATION_BLOCKER.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00121,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r7/AI_V2_0_LOCKED_EVIDENCE_VERIFICATION_INSTRUCTIONS.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00122,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/source_uploaded/AI_V2_0_EXACT_SOURCE_INGESTION_DIRECTIVE.txt,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00123,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/source_uploaded/AI_V2_0_FOUNDER_DECISION_MATRIX_RATIFICATION_DIRECTIVE.txt,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00124,docs/canon/reviews/governance_v1_0_ai_reconciliation/source/GOVERNANCE_V1_0_AI_V2_RECONCILIATION_DIRECTIVE.txt,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE | BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00125,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/formal_scans/C0_BATCH_1_POST_LIFECYCLE_REMEDIATION_LEDGER.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00126,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/source/C0_BATCH_1_TRACK_B_LOCK_FOUNDER_DIRECTIVE.txt,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00127,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/source/C0_LIFECYCLE_COMPLETION_BATCH_1_FOUNDER_DIRECTIVE.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE | BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00128,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/tools/build_c0_batch_1.py,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00129,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/tools/build_track_b_locks.py,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00130,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_b/C0_BATCH_1_TRACK_B_ADOPTION_READINESS_MASTER_REPORT.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00131,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00132,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00133,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/verify_phase_c_source_recovery.py,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00134,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_019/current_repository_source/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00135,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_019/recovered_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00136,docs/canon/reviews/governance_v1_0_final_baseline_resumption/EVIDENCE_PACKAGE_MANIFEST.json,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00137,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/C0_CURRENT_LIFECYCLE_RECONCILIATION_REPORT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00138,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/C0_CURRENT_LIFECYCLE_STATE_REGISTER.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00139,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/C0_HISTORICAL_TO_CURRENT_DELTA.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00140,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/C0_LIFECYCLE_REMEDIATION_PLAN.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00141,docs/canon/reviews/governance_v1_0_final_baseline_resumption/closure/FINAL_GOVERNANCE_V1_0_CLOSURE_ASSESSMENT.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00142,docs/canon/reviews/governance_v1_0_final_baseline_resumption/formal_scans/GOVERNANCE_V1_0_POST_ADOPTION_REMEDIATION_LEDGER.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00143,docs/canon/reviews/governance_v1_0_final_baseline_resumption/source/GLOBAL_COMPANION_ADOPTION_AND_GOVERNANCE_V1_RESUMPTION_DIRECTIVE.txt,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00144,docs/canon/reviews/governance_v1_0_final_baseline_resumption/tools/build_governance_v1_resumption.py,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE | BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00145,docs/canon/reviews/next_phase_governance/FOUNDATIONAL_CANON_CURRENT_STATE_MATRIX.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00146,docs/canon/reviews/next_phase_governance/NEXT_PHASE_FOUNDER_DECISION_PACKAGE.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00147,docs/canon/reviews/next_phase_governance/NEXT_PHASE_GOVERNANCE_ASSESSMENT.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00148,docs/canon/reviews/next_phase_governance/NEXT_WORKSTREAM_CANDIDATE_RANKING.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00149,docs/canon/reviews/next_phase_governance/OPEN_FINDINGS_AND_DEFERRALS_CARRYFORWARD.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00150,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/SAFEGUARDING_POLICY_CONFLICT_AND_FOUNDER_CONFIRMATION_REGISTER.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00151,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/SAFEGUARDING_RECONCILIATION_COMPLETION_REPORT.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00152,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_CROSS_CANON_REFERENCE_REPORT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00153,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_VALIDATION_REPORT.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00154,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/founder_confirmation/EQUINESYNC_SAFEGUARDING_FOUNDER_CONFIRMATION_POLICY_RESOLUTION_AND_ADOPTION_CANDIDATE_AUTHORIZATION.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00155,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/source_package/extracted/MASTER_MINOR_GUARDIANSHIP_SAFEGUARDING_AND_PROTECTED_PARTICIPANT_MODEL_V1_1_REVIEWED_DRAFT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00156,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/PRIVACY_FORMAT_COUNTERPART_PROVENANCE_RECORD.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00157,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/REPORTING_FORMAT_COUNTERPART_PROVENANCE_RECORD.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00158,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/tools/build_completion.py,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00159,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/REMAINING_CANON_ROW_GATE_REPORT.md,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE | BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00160,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/tools/build_adoption_and_locks.py,Comparison blocker in triage register,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE | BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00161,docs/canon/reviews/stage0_c0_repository_incorporation/STAGE0_C0_REPOSITORY_INCORPORATION_MANIFEST.json,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00162,docs/canon/reviews/stage0_companion_reconciliation_v1_2/03_MEDIA_FILES_DIGITAL_ASSET_GOVERNANCE_GAP_MATRIX_V1_1.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00163,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_GOVERNANCE_COMPANION_ARTIFACTS_REVIEW_MEMORANDUM_V1_2.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00164,docs/canon/reviews/stage0_companion_reconciliation_v1_2/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V2_1.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
