row_id,artifact_id,source_path_or_paths,issue_type,blocker_scope,feature_scope,must_fix_before_code_mutation,must_fix_before_runtime_mutation,must_fix_before_production,required_action,authority_boundary
AUTHBLOCK-00045,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00046,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00047,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00048,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00049,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00050,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00051,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00052,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00053,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00054,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00055,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00056,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00057,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00058,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00059,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00060,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00061,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00062,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00063,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00064,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00065,CANON_INDEX,docs/canon/CANON_INDEX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,facility_barn_horse_lifecycle,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00066,EQUINESYNC_CONSTITUTIONAL_AUTHORITY_MATRIX_V1_2,docs/canon/companions/EQUINESYNC_CONSTITUTIONAL_AUTHORITY_MATRIX_V1_2.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,facility_barn_horse_lifecycle|identity_access_actor,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00067,EQUINESYNC_CONSTITUTIONAL_AUTHORITY_MATRIX_V1_2,docs/canon/companions/EQUINESYNC_CONSTITUTIONAL_AUTHORITY_MATRIX_V1_2.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,facility_barn_horse_lifecycle|identity_access_actor,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00068,EQUINESYNC_CONSTITUTIONAL_AUTHORITY_MATRIX_V1_2,docs/canon/companions/EQUINESYNC_CONSTITUTIONAL_AUTHORITY_MATRIX_V1_2.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,facility_barn_horse_lifecycle|identity_access_actor,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00069,EQUINESYNC_CONSTITUTIONAL_AUTHORITY_MATRIX_V1_2,docs/canon/companions/EQUINESYNC_CONSTITUTIONAL_AUTHORITY_MATRIX_V1_2.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,facility_barn_horse_lifecycle|identity_access_actor,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00070,EQUINESYNC_CONSTITUTIONAL_CROSS_REFERENCE_INDEX_V1_2,docs/canon/companions/EQUINESYNC_CONSTITUTIONAL_CROSS_REFERENCE_INDEX_V1_2.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,facility_barn_horse_lifecycle,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00071,EQUINESYNC_CONSTITUTIONAL_CROSS_REFERENCE_INDEX_V1_2,docs/canon/companions/EQUINESYNC_CONSTITUTIONAL_CROSS_REFERENCE_INDEX_V1_2.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,facility_barn_horse_lifecycle,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00072,MASTER_EQUINESYNC_GOVERNANCE_REQUIREMENT_INDEX_V1_0,docs/canon/companions/MASTER_EQUINESYNC_GOVERNANCE_REQUIREMENT_INDEX_V1_0.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,facility_barn_horse_lifecycle,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00073,MASTER_RECORD_GOVERNANCE_GAP_MATRIX_V2_0,docs/canon/governance/MASTER_RECORD_GOVERNANCE_GAP_MATRIX_V2_0.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00074,MASTER_RECORD_STEWARDSHIP_AND_RETENTION_MODEL_V2_1_FOUNDER_SOURCE,docs/canon/intake/MASTER_RECORD_STEWARDSHIP_AND_RETENTION_MODEL_V2_1_FOUNDER_SOURCE.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00075,C0_023,docs/canon/locks/privacy_v2_0/tools/build_c0_023_lock.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,privacy_security_resilience|records_audit_evidence,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00076,C0_023,docs/canon/locks/privacy_v2_0/tools/build_c0_023_lock.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,privacy_security_resilience|records_audit_evidence,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00077,C0_023,docs/canon/locks/privacy_v2_0/tools/build_c0_023_lock.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,privacy_security_resilience|records_audit_evidence,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00078,C0_023,docs/canon/locks/privacy_v2_0/tools/build_c0_023_lock.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,DOES_NOT_BLOCK_GLOBAL_READ_ONLY_COMPARISON,privacy_security_resilience|records_audit_evidence,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00079,VALIDATE_AND_PACKAGE,docs/canon/locks/privacy_v2_0/tools/validate_and_package.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,privacy_security_resilience|records_audit_evidence,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00080,MASTER_ATLAS_GOVERNANCE,docs/canon/MASTER_ATLAS_GOVERNANCE.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00081,MASTER_ATLAS_GOVERNANCE,docs/canon/MASTER_ATLAS_GOVERNANCE.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,implementation_wave_rf_bn,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00082,MASTER_ATLAS_GOVERNANCE,docs/canon/MASTER_ATLAS_GOVERNANCE.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00083,MASTER_ATLAS_GOVERNANCE,docs/canon/MASTER_ATLAS_GOVERNANCE.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-00084,MASTER_ATLAS_GOVERNANCE,docs/canon/MASTER_ATLAS_GOVERNANCE.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
