finding_or_risk,source_path,canonical_path,status,authority_boundary,sha256,commit_sha
Lock,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,fc93211461b5905bb485724ea9890f82df9f570a9bd0cb57969e6dec87758585,f5b2973c9a796d6864607dcae42aa6c89f894250
Ready,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,fc93211461b5905bb485724ea9890f82df9f570a9bd0cb57969e6dec87758585,f5b2973c9a796d6864607dcae42aa6c89f894250
P0,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,fc93211461b5905bb485724ea9890f82df9f570a9bd0cb57969e6dec87758585,f5b2973c9a796d6864607dcae42aa6c89f894250
Open P1,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,fc93211461b5905bb485724ea9890f82df9f570a9bd0cb57969e6dec87758585,f5b2973c9a796d6864607dcae42aa6c89f894250
Retained P2 |,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_C0_035_LOCK_READINESS_MASTER_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,fc93211461b5905bb485724ea9890f82df9f570a9bd0cb57969e6dec87758585,f5b2973c9a796d6864607dcae42aa6c89f894250
"The canon remains constitutionally `ADOPTED` and `NOT YET LOCKED`. Its adopted bytes, adoption record, parity evidence, provenance, authority boundaries, and package integrity remain valid. The lock-readiness review foun",docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_PRIVACY_LOCK_READINESS_ASSESSMENT.md,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_023_PRIVACY_LOCK_READINESS_ASSESSMENT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,61db78be5c6fdfa9424230a91a8fd4d7001532319895cafff13e5f51db18780d,f5b2973c9a796d6864607dcae42aa6c89f894250
"The canon remains constitutionally `ADOPTED` and `NOT YET LOCKED`. Its adopted bytes, adoption record, parity evidence, provenance, authority boundaries, and package integrity remain valid. The lock-readiness review foun",docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_035_REPORTING_LOCK_READINESS_ASSESSMENT.md,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_035_REPORTING_LOCK_READINESS_ASSESSMENT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,22cac222af6b85a5a8e0159fffd681bede11cbca202e4486cbddff2dcf8df60e,f5b2973c9a796d6864607dcae42aa6c89f894250
`C0-035-LR-P2-01`: Search mandatory overlay remains lifecycle-incomplete,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_035_REPORTING_LOCK_READINESS_ASSESSMENT.md,docs/canon/adoptions/c0_023_c0_035_lock_readiness/C0_035_REPORTING_LOCK_READINESS_ASSESSMENT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,22cac222af6b85a5a8e0159fffd681bede11cbca202e4486cbddff2dcf8df60e,f5b2973c9a796d6864607dcae42aa6c89f894250
"""findings"": {""p0"": p0, ""open_p1"": p1, ""retained_p2"": p2},",docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
"""adoption_record_sha256"": sha256(PRIVACY_RECORD), ""p0"": 0, ""open_p1"": 1,",docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
"""lock_blocking_p2"": 0, ""retained_nonblocking_p2"": [""C0-023-LR-P2-01""],",docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
"""adoption_record_sha256"": sha256(REPORTING_RECORD), ""p0"": 0, ""open_p1"": 1,",docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
"""lock_blocking_p2"": 0, ""retained_nonblocking_p2"": [""C0-035-LR-P2-01""],",docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
"The canon remains constitutionally `ADOPTED` and `NOT YET LOCKED`. Its adopted bytes, adoption record, parity evidence, provenance, authority boundaries, and package integrity remain valid. The lock-readiness review foun",docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
| Row,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
Adoption,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
Lock,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
Ready,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
P0,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
Open P1,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
Retained P2,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
"| ""lock_issued"": False, ""findings"": {""p0"": 0, ""open_p1"": 2, ""retained_p2"": 2}, ""authority"": AUTHORITY,",docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,docs/canon/adoptions/c0_023_c0_035_lock_readiness/tools/build_lock_readiness.py,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,df980e2168eb25e4e56a64687182968eb4005cb3c713190fb227a7eb9089d6e5,f5b2973c9a796d6864607dcae42aa6c89f894250
"The July 16, 2026 lock-readiness review verified source identity, post-adoption hashes, provenance, parity, cross-references, requirements, authority boundaries, and evidence-package integrity. Lock is blocked by `C0-023",docs/canon/adoptions/c0_023_privacy_v2_0/C0_023_LOCK_READINESS_PREPARATION.md,docs/canon/adoptions/c0_023_privacy_v2_0/C0_023_LOCK_READINESS_PREPARATION.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,949b7db95ef12609c4606c5dc91f2737eae205476c8d46b092e48a86bade22c3,f5b2973c9a796d6864607dcae42aa6c89f894250
- Adoption-readiness findings: `P0 0; open P1 0; adoption-blocking P2 0`,docs/canon/adoptions/c0_023_privacy_v2_0/C0_023_PRIVACY_AND_DATA_PROTECTION_CONSTITUTIONAL_ADOPTION_RECORD.md,docs/canon/adoptions/c0_023_privacy_v2_0/C0_023_PRIVACY_AND_DATA_PROTECTION_CONSTITUTIONAL_ADOPTION_RECORD.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,1ba284afda6c02ef5dc1cf4ae3b7b9b963c5aeb223341fe95bc587b411ed9b12,f5b2973c9a796d6864607dcae42aa6c89f894250
Retained P2 findings: `0`. Adoption-blocking P2 findings: `0`. Constitutional lock remains separately gated.,docs/canon/adoptions/c0_023_privacy_v2_0/C0_023_RETAINED_P2_REGISTER.md,docs/canon/adoptions/c0_023_privacy_v2_0/C0_023_RETAINED_P2_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,c83e0ec6dd0e7dc9cbf7f58925b1248e906eed3bab33cf9fdea68a0d1c382527,f5b2973c9a796d6864607dcae42aa6c89f894250
"Age assurance must be risk-based, proportionate, accurate enough for the relevant decision, accessible, contestable, and the least intrusive reasonably effective method. Where an age band or eligibility signal is suffici",docs/canon/adoptions/c0_023_privacy_v2_0/pre_adoption/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,41d8a72e78c369a297350b0abbdda90b1bf5401a3bb16050101679c325012eed,f5b2973c9a796d6864607dcae42aa6c89f894250
- Track findings by severity and prevent release when unresolved risk exceeds approved tolerance.,docs/canon/adoptions/c0_023_privacy_v2_0/pre_adoption/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,41d8a72e78c369a297350b0abbdda90b1bf5401a3bb16050101679c325012eed,f5b2973c9a796d6864607dcae42aa6c89f894250
"The July 16, 2026 lock-readiness review verified source identity, post-adoption hashes, provenance, parity, cross-references, requirements, authority boundaries, and evidence-package integrity. Lock is blocked by `C0-035",docs/canon/adoptions/c0_035_reporting_v2_0/C0_035_LOCK_READINESS_PREPARATION.md,docs/canon/adoptions/c0_035_reporting_v2_0/C0_035_LOCK_READINESS_PREPARATION.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,c477f3f32d9d313e0255881137d833e4d5484da8954f1523a8f720df64cefb29,f5b2973c9a796d6864607dcae42aa6c89f894250
- Adoption-readiness findings: `P0 0; open P1 0; adoption-blocking P2 0`,docs/canon/adoptions/c0_035_reporting_v2_0/C0_035_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_CONSTITUTIONAL_ADOPTION_RECORD.md,docs/canon/adoptions/c0_035_reporting_v2_0/C0_035_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_CONSTITUTIONAL_ADOPTION_RECORD.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,0a5b9f223a3b094ce9083d0488b831da8afa38e17b7805392be8c219e3241b6a,f5b2973c9a796d6864607dcae42aa6c89f894250
Retained P2 findings: `0`. Adoption-blocking P2 findings: `0`. Constitutional lock remains separately gated.,docs/canon/adoptions/c0_035_reporting_v2_0/C0_035_RETAINED_P2_REGISTER.md,docs/canon/adoptions/c0_035_reporting_v2_0/C0_035_RETAINED_P2_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,1659f6060ef238bc021c939374e572a4d28db3a482fb8fd5222c44fb2bc23028,f5b2973c9a796d6864607dcae42aa6c89f894250
"""p2_open"": 6",docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_ADOPTION_EVENT_RECORD.json,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_ADOPTION_EVENT_RECORD.json,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,82a20de3c601de5b0608a5b66f5ab0dc95d2541b358782871530141409c74f9c,f5b2973c9a796d6864607dcae42aa6c89f894250
"""p2_open"": 6",docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_ADOPTION_EVIDENCE_MANIFEST.json,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_ADOPTION_EVIDENCE_MANIFEST.json,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,f9349ec7e57bab8f168833d0816ab41f02a3d9163efa534b88036526bf40f379,f5b2973c9a796d6864607dcae42aa6c89f894250
| Governance Finding Registry,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,13a42c4d6c33f04f8ac5f6b543bb71bba26dc15d65fb7b951f168c5a15f38c53,f5b2973c9a796d6864607dcae42aa6c89f894250
Exact repository registry mounted; adoption update authorized,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,13a42c4d6c33f04f8ac5f6b543bb71bba26dc15d65fb7b951f168c5a15f38c53,f5b2973c9a796d6864607dcae42aa6c89f894250
Updated in place; six P2s remain open,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,13a42c4d6c33f04f8ac5f6b543bb71bba26dc15d65fb7b951f168c5a15f38c53,f5b2973c9a796d6864607dcae42aa6c89f894250
`docs/canon/registries/GOVERNANCE_FINDING_REGISTRY.md` |,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_COMPANION_UPDATE_AND_PATCH_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,13a42c4d6c33f04f8ac5f6b543bb71bba26dc15d65fb7b951f168c5a15f38c53,f5b2973c9a796d6864607dcae42aa6c89f894250
"- Open P2: `6`, accepted as nonblocking for constitutional adoption and binding at their documented downstream gates",docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_CERTIFICATE.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_CERTIFICATE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,71f81914cd2fec82c81a7ac4141fa324a766363f198cfc0a8d2250835a04e96c,f5b2973c9a796d6864607dcae42aa6c89f894250
6. Confirm that P0 remains zero.,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a7dea64261d2dc91c285e55bf16462d4c534a4ecf2a76455003bd3b2f95a3c88,f5b2973c9a796d6864607dcae42aa6c89f894250
7. Confirm that P1 remains zero.,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a7dea64261d2dc91c285e55bf16462d4c534a4ecf2a76455003bd3b2f95a3c88,f5b2973c9a796d6864607dcae42aa6c89f894250
"4. The six retained P2 findings are accepted as nonblocking for constitutional adoption, subject to their documented downstream closure gates.",docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a7dea64261d2dc91c285e55bf16462d4c534a4ecf2a76455003bd3b2f95a3c88,f5b2973c9a796d6864607dcae42aa6c89f894250
All six retained P2 findings must remain open until their specific closure evidence exists.,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_FOUNDER_ADOPTION_DIRECTIVE.txt,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a7dea64261d2dc91c285e55bf16462d4c534a4ecf2a76455003bd3b2f95a3c88,f5b2973c9a796d6864607dcae42aa6c89f894250
"The canon is founder-adopted and controlling within its assigned domain, but constitutional lock was not authorized. P0 and P1 are zero. Six accepted P2 findings remain open. `EH-V1.1-P2-03` and `EH-V1.1-P2-06` directly ",docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_LOCK_READINESS_ASSESSMENT.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_LOCK_READINESS_ASSESSMENT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,98dfc8f13c0f15c081026a98753147a7d534bb9418f84307861332b8ab34a8df,f5b2973c9a796d6864607dcae42aa6c89f894250
| P2 classification review,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fc164f9f88d08adccbde84bba744de0937d402ac3136e9baf17cb7ababa8acc,f5b2973c9a796d6864607dcae42aa6c89f894250
Passed: six remain open; none is a misclassified P0/P1,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fc164f9f88d08adccbde84bba744de0937d402ac3136e9baf17cb7ababa8acc,f5b2973c9a796d6864607dcae42aa6c89f894250
"| P0 is `0`; P1 is `0`; open P2 is `6`. Lock, implementation, schema, migration, permission, runtime, clinical, provider, research, AI, production, onboarding, public claims, and launch remain unauthorized.",docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_POST_ADOPTION_VALIDATION_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fc164f9f88d08adccbde84bba744de0937d402ac3136e9baf17cb7ababa8acc,f5b2973c9a796d6864607dcae42aa6c89f894250
All six findings remain open. They are nonblocking for constitutional adoption and binding at the affected downstream gates. None is a misclassified P0 or P1: the adopted model contains the governing constitutional bound,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a53d7b71a1d18cfe79d721b4bccf3acb576f8cef3b3fad47bda4cd92dd957c7c,f5b2973c9a796d6864607dcae42aa6c89f894250
| `EH-V1.1-P2-01`,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a53d7b71a1d18cfe79d721b4bccf3acb576f8cef3b3fad47bda4cd92dd957c7c,f5b2973c9a796d6864607dcae42aa6c89f894250
"Jurisdiction-specific medication, controlled-treatment, reporting, emergency, and competition registries remain undefined.",docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a53d7b71a1d18cfe79d721b4bccf3acb576f8cef3b3fad47bda4cd92dd957c7c,f5b2973c9a796d6864607dcae42aa6c89f894250
Equine Health; Claims; Financial Truth; Communications; External Architectu,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a53d7b71a1d18cfe79d721b4bccf3acb576f8cef3b3fad47bda4cd92dd957c7c,f5b2973c9a796d6864607dcae42aa6c89f894250
| `EH-V1.1-P2-02`,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a53d7b71a1d18cfe79d721b4bccf3acb576f8cef3b3fad47bda4cd92dd957c7c,f5b2973c9a796d6864607dcae42aa6c89f894250
"Exact health-record retention, hold, deletion, restoration, and lawful-erasure schedule remains undefined.",docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_RETAINED_P2_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,a53d7b71a1d18cfe79d721b4bccf3acb576f8cef3b3fad47bda4cd92dd957c7c,f5b2973c9a796d6864607dcae42aa6c89f894250
