normative_row_id,guide_family,freeze_record_id,source_or_document_id,source_id,repository_path,title,inclusion_category,source_class,authority_status,controlling_language_summary,expected_control_or_invariant_subject,provenance,immutable_commit_or_checksum,conflict_status,ambiguity_status,traceability_status,classification_status,notes
CGP006-NR-0115,ES-CG-10,CGP005-NF-ES-CG-10-0007,CGP005-NF-ES-CG-10-0007,CGSRC-GOV-0141,docs/canon/companions/GLOBAL_GOVERNANCE_P2_REGISTER.md,Global Governance P2 Register,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-10 needs this interpretive or provenance source to apply controlling authority within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bbfcb84571ee5e92e29556f708363d262c9a2299fa8af03f0f28b2bf1d71cbec,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0116,ES-CG-10,CGP005-NF-ES-CG-10-0008,CGP005-NF-ES-CG-10-0008,CGSRC-ATLAS-0006,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_ADOPTION_READINESS_REPORT.md,Master EquineSync Implementation Atlas V1.0 Adoption Readiness Report,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-10 requires this approved authority to establish testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention before any drafting begins.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,2cdf4b833a00a608feecfacb9de004f188899ea42a62449bafd089a20a8a9ab0,RETAINED_CONFLICT_VISIBLE,RETAINED_NON_BLOCKING_CONFLICT_VISIBLE,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0117,ES-CG-10,CGP005-NF-ES-CG-10-0009,CGP005-NF-ES-CG-10-0009,CGSRC-ATLAS-0017,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0.md,MASTER EQUINESYNC IMPLEMENTATION ATLAS V1.0,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-10 requires this approved authority to establish testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention before any drafting begins.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bfa77b5e03fd9a75c8865b723794ee2da687754f030e72022f1476b9af6021d8,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0118,ES-CG-10,CGP005-NF-ES-CG-10-0010,CGP005-NF-ES-CG-10-0010,CGSRC-ATLAS-0018,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_DECISION.md,Master EquineSync Implementation Atlas V1.0 Adoption Decision,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-10 requires this approved authority to establish testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention before any drafting begins.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,3ea200c52d2149c2b0eead26ffd88785b2b86947fd7483ea6bbe139f05a665ce,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0119,ES-CG-10,CGP005-NF-ES-CG-10-0011,CGP005-NF-ES-CG-10-0011,CGSRC-ATLAS-0019,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_MANIFEST.md,Implementation Atlas V1.0 Adoption Manifest,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-10 requires this approved authority to establish testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention before any drafting begins.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,81881eabe30c16cd40214145ca7deb16b15301a4364384c9799fbd6d96217260,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0120,ES-CG-10,CGP005-NF-ES-CG-10-0012,CGP005-NF-ES-CG-10-0012,CGSRC-ATLAS-0020,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_REPORT.md,Master EquineSync Implementation Atlas V1.0 Adoption Report,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-10 requires this approved authority to establish testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention before any drafting begins.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,42bcd9e8fda71a92190bc48c4567b2a2834f12e8e9756bf492d611b0649e6126,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0121,ES-CG-10,CGP005-NF-ES-CG-10-0013,CGP005-NF-ES-CG-10-0013,CGSRC-ATLAS-0021,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_VERIFICATION_MATRIX.md,Implementation Atlas V1.0 Adoption Verification Matrix,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-10 requires this approved authority to establish testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention before any drafting begins.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,347cab97e341c38bb5fa8626fb5837ef096c4eb6de09cfa77f017df4be0e2fec,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0122,ES-CG-10,CGP005-NF-ES-CG-10-0014,CGP005-NF-ES-CG-10-0014,CGSRC-ATLAS-0022,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_RETAINED_FINDINGS_REGISTER.md,Implementation Atlas V1.0 Retained Findings Register,SUPPORTING_FROZEN,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-10 needs this interpretive or provenance source to apply controlling authority within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,b779ebcaca0150a7fbd270520d673d040acbf2d2da527b142df5e917ccfb2977,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0123,ES-CG-10,CGP005-NF-ES-CG-10-0015,CGP005-NF-ES-CG-10-0015,CGSRC-REPO-0006,governance/implementation/code-guides/validation/run_all_validations.py,Run All Validations.Py,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,e4e33f658b11cf2d08f5e800bb8703ea9d6e7a6245019820f1e8231426c4b6b4,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0124,ES-CG-10,CGP005-NF-ES-CG-10-0016,CGP005-NF-ES-CG-10-0016,CGSRC-REPO-0007,governance/implementation/code-guides/validation/cgp_validation.py,Cgp Validation.Py,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,c2981bb77589ac5715fd3886351e7c021c957bc749cd6e538a5c2c6baaade67a,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0125,ES-CG-10,CGP005-NF-ES-CG-10-0017,CGP005-NF-ES-CG-10-0017,CGSRC-TEST-0001,backend/tests,Backend test suite,IMPLEMENTATION_EVIDENCE_FROZEN,TEST_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,44d7c3124e6628ded892cc365fba93a871fcea10b4e1939801e330fcef1f4235,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0126,ES-CG-10,CGP005-NF-ES-CG-10-0018,CGP005-NF-ES-CG-10-0018,CGSRC-TEST-0002,tests,Repository test root,IMPLEMENTATION_EVIDENCE_FROZEN,TEST_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,0c52ff9022a4bbf0990579beb4e0784868bd6d8583df3dbabef2fd27daeb07a6,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0127,ES-CG-10,CGP005-NF-ES-CG-10-0019,CGP005-NF-ES-CG-10-0019,CGSRC-TEST-0004,pytest.ini,Pytest configuration,IMPLEMENTATION_EVIDENCE_FROZEN,TEST_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,4e6e13988098616f44af2574b9e5fd9b22ddf867da8a2f838219617dbfe89591,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0128,ES-CG-10,CGP005-NF-ES-CG-10-0020,CGP005-NF-ES-CG-10-0020,CGSRC-REPO-0629,.github/workflows/ci.yml,GitHub Actions CI workflow,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,15f85483dd200bbf75edf2d9042fefa962819bf639e7f5fdbf15cc1627585d90,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0129,ES-CG-10,CGP005-NF-ES-CG-10-0021,CGP005-NF-ES-CG-10-0021,CGSRC-EXT-0002,.github/workflows/ci.yml,GitHub Actions workflow reference,SUPPORTING_FROZEN,EXTERNAL_STANDARD,SUPPORTING,ES-CG-10 needs this interpretive or provenance source to apply controlling authority within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,15f85483dd200bbf75edf2d9042fefa962819bf639e7f5fdbf15cc1627585d90,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0130,ES-CG-10,CGP005-NF-ES-CG-10-0022,CGP005-NF-ES-CG-10-0022,CGSRC-CGP005-0007,governance/implementation/code-guides/assessment/CURRENT_REPOSITORY_COMPONENT_REGISTER.csv,CGP-004 Current Repository Component Register,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d51f3df31db36831904048b1c993b6e61712a3ae31ce6c09aa48f059b7ca0b1d,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0131,ES-CG-10,CGP005-NF-ES-CG-10-0023,CGP005-NF-ES-CG-10-0023,CGSRC-CGP005-0008,governance/implementation/code-guides/assessment/CURRENT_CODE_GUIDE_GAP_REGISTER.csv,CGP-004 Current Code Guide Gap Register,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,14b294002ffb465b0ebbcb5a84eb792e1af4df826f752277b14c7d7458c6b1ee,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0132,ES-CG-10,CGP005-NF-ES-CG-10-0024,CGP005-NF-ES-CG-10-0024,CGSRC-CGP005-0009,governance/implementation/code-guides/assessment/REPOSITORY_TO_SOURCE_EVIDENCE_MAP.csv,CGP-004 Repository To Source Evidence Map,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,536e76ae8d17c0db396258107fec4980dd249b3da781267b058a0240ecd0165c,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0133,ES-CG-10,CGP005-NF-ES-CG-10-0025,CGP005-NF-ES-CG-10-0025,CGSRC-CGP005-0205,backend/core/lifespan.py,Representative Backend Lifespan And Startup Logic,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,385280f093abb0509d00879c0910fd2d4382a31c56b8f07c3df5b9dae0217d80,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0134,ES-CG-10,CGP005-NF-ES-CG-10-0026,CGP005-NF-ES-CG-10-0026,CGSRC-CGP005-0206,backend/task_engine.py,Representative Task Materialization Logic,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,60916741ad93bb6361d7411cbf8508d9fd8690074b6412acab91df6fea5637bc,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0135,ES-CG-10,CGP005-NF-ES-CG-10-0027,CGP005-NF-ES-CG-10-0027,CGSRC-CGP005-0207,backend/tests,Backend Test Suite Directory,IMPLEMENTATION_EVIDENCE_FROZEN,TEST_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,44d7c3124e6628ded892cc365fba93a871fcea10b4e1939801e330fcef1f4235,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0136,ES-CG-10,CGP005-NF-ES-CG-10-0028,CGP005-NF-ES-CG-10-0028,CGSRC-CGP005-0208,pytest.ini,Pytest Configuration,IMPLEMENTATION_EVIDENCE_FROZEN,TEST_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,4e6e13988098616f44af2574b9e5fd9b22ddf867da8a2f838219617dbfe89591,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0137,ES-CG-10,CGP005-NF-ES-CG-10-0029,CGP005-NF-ES-CG-10-0029,CGSRC-CGP005-0209,.github/workflows/ci.yml,GitHub Actions CI Workflow,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,15f85483dd200bbf75edf2d9042fefa962819bf639e7f5fdbf15cc1627585d90,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0138,ES-CG-10,CGP005-NF-ES-CG-10-0030,CGP005-NF-ES-CG-10-0030,CGSRC-CGP005-0210,backend/tests/live_test_allowlist.txt,Live Test Allowlist,IMPLEMENTATION_EVIDENCE_FROZEN,TEST_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,eace94fa57994ce86bcbf6ff64892ba8f0272d2bed793e29b4126060630a308d,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0139,ES-CG-10,CGP005-NF-ES-CG-10-0031,CGP005-NF-ES-CG-10-0031,CGSRC-CGP005-0211,backend/tests/ci_known_failure_gate.py,Known Failure Gate,IMPLEMENTATION_EVIDENCE_FROZEN,TEST_EVIDENCE,SUPPORTING,ES-CG-10 needs this exact evidence to identify a material current-state or program-evidence pattern within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,6db2abc3203078e13ec08ba09b3b7d66fb8f0da2e4ad83e842d86d10237eea1e,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
