feature_id,parent_feature_id,feature_name,product_domain,stable_id_basis,historical_or_repository_mapping,status
ES-FEAT-MARKETPLACE-007,ES-FEAT-MARKETPLACE-000,reviews,"Marketplace, provider network, and community",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Signup.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Enrollment.jsx;backend/routes/membership.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/admin_billing.py;backend/routes/backlog.py,MATRIX_ROW
ES-FEAT-MARKETPLACE-008,ES-FEAT-MARKETPLACE-000,referrals,"Marketplace, provider network, and community",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Signup.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Enrollment.jsx;backend/routes/membership.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/admin_billing.py;backend/routes/backlog.py,MATRIX_ROW
ES-FEAT-MARKETPLACE-009,ES-FEAT-MARKETPLACE-000,community features,"Marketplace, provider network, and community",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Signup.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Enrollment.jsx;backend/routes/membership.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/pulse.py,MATRIX_ROW
ES-FEAT-MARKETPLACE-010,ES-FEAT-MARKETPLACE-000,moderation,"Marketplace, provider network, and community",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Signup.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Enrollment.jsx;backend/routes/membership.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/admin_billing.py;backend/routes/backlog.py,MATRIX_ROW
ES-FEAT-MARKETPLACE-011,ES-FEAT-MARKETPLACE-000,disputes,"Marketplace, provider network, and community",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Signup.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Enrollment.jsx;backend/routes/membership.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/admin_billing.py;backend/routes/backlog.py,MATRIX_ROW
ES-FEAT-MARKETPLACE-012,ES-FEAT-MARKETPLACE-000,bookings,"Marketplace, provider network, and community",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Signup.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Enrollment.jsx;backend/routes/membership.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/admin_billing.py;backend/routes/backlog.py,MATRIX_ROW
ES-FEAT-MARKETPLACE-013,ES-FEAT-MARKETPLACE-000,payment responsibilities,"Marketplace, provider network, and community",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Payments.jsx;frontend/src/pages/Signup.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/AdvancedReports.jsx;backend/routes/membership.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/admin_billing.py;backend/routes/backlog.py,MATRIX_ROW
ES-FEAT-MARKETPLACE-014,ES-FEAT-MARKETPLACE-000,suspension and delisting,"Marketplace, provider network, and community",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Signup.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Enrollment.jsx;backend/routes/membership.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/admin_billing.py;backend/routes/backlog.py,MATRIX_ROW
ES-FEAT-MEDIA-000,ROOT,"Media, files, and digital assets","Media, files, and digital assets",DOMAIN_PARENT_FROM_DIRECTIVE_SECTION_8,backend/storage.py; backend/routes/backlog.py; backend/routes/document_signatures.py; frontend/src/pages/HealthDocuments.jsx,DOMAIN_PARENT_ONLY_NOT_A_MATRIX_ROW
ES-FEAT-MEDIA-001,ES-FEAT-MEDIA-000,uploads,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-002,ES-FEAT-MEDIA-000,images,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-003,ES-FEAT-MEDIA-000,videos,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-004,ES-FEAT-MEDIA-000,documents,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/HealthDocuments.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;backend/routes/document_signatures.py;backend/routes/guardian_intake.py;backend/routes/reports.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-005,ES-FEAT-MEDIA-000,consent,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/student_guardians.py;backend/routes/trainer_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-006,ES-FEAT-MEDIA-000,visibility,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/OwnerUpdates.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/ArenaSchedule.jsx;frontend/src/pages/CareLedgerTab.jsx;backend/routes/guardian_intake.py;backend/routes/horse_ledger.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-007,ES-FEAT-MEDIA-000,derivation,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-008,ES-FEAT-MEDIA-000,thumbnails,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-009,ES-FEAT-MEDIA-000,OCR,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-010,ES-FEAT-MEDIA-000,search indexing,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/AcceptInvite.jsx;frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/EmergencyContacts.jsx;backend/routes/guardian_intake.py;backend/routes/owner_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-011,ES-FEAT-MEDIA-000,attachment lifecycle,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-012,ES-FEAT-MEDIA-000,media removal,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;frontend/src/pages/RoleIntake.jsx;frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/document_signatures.py,MATRIX_ROW
ES-FEAT-MEDIA-013,ES-FEAT-MEDIA-000,transfer,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-014,ES-FEAT-MEDIA-000,export,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;frontend/src/features/dashboards/DashboardResolver.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/backlog.py,MATRIX_ROW
ES-FEAT-MEDIA-015,ES-FEAT-MEDIA-000,retention,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-MEDIA-016,ES-FEAT-MEDIA-000,holds,"Media, files, and digital assets",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Riders.jsx;backend/routes/guardian_intake.py;backend/routes/rider_profile.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-REPORTING-000,ROOT,Reporting and analytics,Reporting and analytics,DOMAIN_PARENT_FROM_DIRECTIVE_SECTION_8,backend/routes/analytics.py; backend/routes/reports.py; frontend/src/pages/Reports.jsx; frontend/src/pages/PerformanceAnalytics.jsx; frontend/src/pages/FinancialDashboard.jsx,DOMAIN_PARENT_ONLY_NOT_A_MATRIX_ROW
ES-FEAT-REPORTING-001,ES-FEAT-REPORTING-000,operational dashboards,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Dashboard.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/PerformanceAnalytics.jsx;frontend/src/pages/Rehab.jsx;backend/routes/admin.py;backend/routes/admin_billing.py;backend/routes/analytics.py;backend/routes/horse_ledger.py;backend/routes/invites.py,MATRIX_ROW
ES-FEAT-REPORTING-002,ES-FEAT-REPORTING-000,financial reporting,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/FinancialDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/PerformanceAnalytics.jsx;backend/routes/admin.py;backend/routes/analytics.py;backend/routes/invites.py;backend/routes/reports.py,MATRIX_ROW
ES-FEAT-REPORTING-003,ES-FEAT-REPORTING-000,horse-care reporting,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/HealthCareLogs.jsx;frontend/src/pages/OwnerCareLedger.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;backend/routes/care.py;backend/routes/admin.py;backend/routes/analytics.py;backend/routes/horse_ledger.py;backend/routes/horses.py,MATRIX_ROW
ES-FEAT-REPORTING-004,ES-FEAT-REPORTING-000,rider progress,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Riders.jsx;frontend/src/features/dashboards/RiderDashboard.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/PerformanceAnalytics.jsx;backend/routes/rider_profile.py;backend/routes/reports.py;backend/routes/admin.py;backend/routes/admin_billing.py;backend/routes/analytics.py,MATRIX_ROW
ES-FEAT-REPORTING-005,ES-FEAT-REPORTING-000,facility KPIs,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/FacilityDashboard.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/Dashboard.jsx;backend/routes/admin.py;backend/routes/analytics.py;backend/routes/auth.py;backend/routes/barn_owner_intake.py;backend/routes/barns.py,MATRIX_ROW
ES-FEAT-REPORTING-006,ES-FEAT-REPORTING-000,owner summaries,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/PerformanceAnalytics.jsx;backend/routes/admin.py;backend/routes/analytics.py;backend/routes/invites.py;backend/routes/reports.py,MATRIX_ROW
ES-FEAT-REPORTING-007,ES-FEAT-REPORTING-000,exports,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Dashboard.jsx;frontend/src/pages/PerformanceAnalytics.jsx;backend/routes/admin.py;backend/routes/analytics.py;backend/routes/invites.py;backend/routes/reports.py,MATRIX_ROW
ES-FEAT-REPORTING-008,ES-FEAT-REPORTING-000,metric lineage,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Dashboard.jsx;frontend/src/pages/PerformanceAnalytics.jsx;backend/routes/admin.py;backend/routes/analytics.py;backend/routes/invites.py;backend/routes/reports.py,MATRIX_ROW
ES-FEAT-REPORTING-009,ES-FEAT-REPORTING-000,confidence,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AiAutomation.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/PerformanceAnalytics.jsx;backend/routes/admin.py;backend/routes/analytics.py;backend/routes/invites.py;backend/routes/reports.py,MATRIX_ROW
ES-FEAT-REPORTING-010,ES-FEAT-REPORTING-000,corrections,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Dashboard.jsx;frontend/src/pages/PerformanceAnalytics.jsx;backend/routes/admin.py;backend/routes/analytics.py;backend/routes/invites.py;backend/routes/reports.py,MATRIX_ROW
ES-FEAT-REPORTING-011,ES-FEAT-REPORTING-000,access restrictions,Reporting and analytics,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Forbidden.jsx;backend/routes/admin.py;backend/routes/admin_billing.py;backend/routes/analytics.py;backend/routes/care.py;backend/routes/horse_ledger.py,MATRIX_ROW
ES-FEAT-AI-000,ROOT,Artificial intelligence,Artificial intelligence,DOMAIN_PARENT_FROM_DIRECTIVE_SECTION_8,frontend/src/pages/AiAutomation.jsx; backend/routes/backlog.py; backend/core/rf17_feature_shell_ux_truth.py,DOMAIN_PARENT_ONLY_NOT_A_MATRIX_ROW
ES-FEAT-AI-001,ES-FEAT-AI-000,AI assistant,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,No direct implementation path located by keyword search,MATRIX_ROW
ES-FEAT-AI-002,ES-FEAT-AI-000,inventory recognition,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Inventory.jsx;frontend/src/pages/SupplyInventory.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/RoleIntake.jsx;backend/routes/manager_intake.py;backend/routes/onboarding.py,MATRIX_ROW
ES-FEAT-AI-003,ES-FEAT-AI-000,summaries,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx,MATRIX_ROW
ES-FEAT-AI-004,ES-FEAT-AI-000,recommendations,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Signup.jsx,MATRIX_ROW
ES-FEAT-AI-005,ES-FEAT-AI-000,scheduling assistance,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/StaffScheduling.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/HandoffReports.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/RoleIntake.jsx;backend/routes/manager_intake.py;backend/routes/rider_profile.py,MATRIX_ROW
ES-FEAT-AI-006,ES-FEAT-AI-000,anomaly detection,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,No direct implementation path located by keyword search,MATRIX_ROW
ES-FEAT-AI-007,ES-FEAT-AI-000,reporting interpretation,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,No direct implementation path located by keyword search,MATRIX_ROW
ES-FEAT-AI-008,ES-FEAT-AI-000,model providers,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Integrations.jsx;backend/routes/admin_review.py;backend/routes/membership.py;backend/routes/onboarding.py;backend/routes/admin.py;backend/routes/admin_billing.py,MATRIX_ROW
ES-FEAT-AI-009,ES-FEAT-AI-000,human review,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/ReviewQueue.jsx;frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/AiAutomation.jsx;frontend/src/pages/GroupMessaging.jsx;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/digests.py;backend/routes/onboarding.py,MATRIX_ROW
ES-FEAT-AI-010,ES-FEAT-AI-000,prohibited decisions,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,backend/routes/admin_review.py,MATRIX_ROW
ES-FEAT-AI-011,ES-FEAT-AI-000,prompt and output handling,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/CareLedgerTab.jsx;backend/routes/horse_ledger.py,MATRIX_ROW
ES-FEAT-AI-012,ES-FEAT-AI-000,AI provenance,Artificial intelligence,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,No direct implementation path located by keyword search,MATRIX_ROW
ES-FEAT-INTEGRATIONS-000,ROOT,Integrations and external providers,Integrations and external providers,DOMAIN_PARENT_FROM_DIRECTIVE_SECTION_8,backend/routes/backlog.py; backend/routes/document_signatures.py; backend/routes/subscriptions.py; frontend/src/pages/Integrations.jsx,DOMAIN_PARENT_ONLY_NOT_A_MATRIX_ROW
ES-FEAT-INTEGRATIONS-001,ES-FEAT-INTEGRATIONS-000,Stripe,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/Payments.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/CareLedgerTab.jsx;backend/routes/horse_ledger.py;backend/routes/membership.py;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/barn_owner_intake.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-002,ES-FEAT-INTEGRATIONS-000,QuickBooks,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/FeatureWorkspace.jsx;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/backlog.py;backend/routes/horse_ledger.py;backend/routes/membership.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-003,ES-FEAT-INTEGRATIONS-000,Google Calendar,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/SubscriptionBilling.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/backlog.py;backend/routes/horse_ledger.py;backend/routes/membership.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-004,ES-FEAT-INTEGRATIONS-000,Microsoft Calendar,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/SubscriptionBilling.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/backlog.py;backend/routes/horse_ledger.py;backend/routes/membership.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-005,ES-FEAT-INTEGRATIONS-000,Apple Calendar or ICS,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/PerformanceAnalytics.jsx;frontend/src/pages/SubscriptionBilling.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;backend/routes/analytics.py;backend/routes/horse_ledger.py;backend/routes/admin.py;backend/routes/admin_billing.py;backend/routes/admin_review.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-006,ES-FEAT-INTEGRATIONS-000,email,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/VerifyEmail.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/GroupMessaging.jsx;frontend/src/pages/RideGps.jsx;backend/routes/subscription_emails.py;backend/routes/admin_billing.py;backend/routes/onboarding.py;backend/routes/admin_review.py;backend/routes/audit.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-007,ES-FEAT-INTEGRATIONS-000,SMS,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/FeatureWorkspace.jsx;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/barn_owner_intake.py;backend/routes/guardian_intake.py;backend/routes/horse_ledger.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-008,ES-FEAT-INTEGRATIONS-000,push notifications,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/GroupMessaging.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/BarnLocations.jsx;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/backlog.py;backend/routes/digests.py;backend/routes/horse_ledger.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-009,ES-FEAT-INTEGRATIONS-000,electronic-signature providers,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/FormsSignatures.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;backend/routes/document_signatures.py;backend/routes/admin_review.py;backend/routes/horse_ledger.py;backend/routes/membership.py;backend/routes/onboarding.py,MATRIX_ROW
