queue_name,feature_id,feature_name,primary_domain,risk,priority,affected_personas,governance_status,implementation_status,dependency_blockers,proposed_owner,recommended_next_action,rationale
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-001,person identity,Identity and access,MEDIUM:2,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-001 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RETAINED_GAP_REREVIEW_QUEUE,ES-FEAT-IDENTITY-001,person identity,Identity and access,MEDIUM:2,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-001 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-001,person identity,Identity and access,MEDIUM:2,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-001 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-IDENTITY-002,accounts,Identity and access,MEDIUM:8,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-002 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-002,accounts,Identity and access,MEDIUM:8,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-002 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RETAINED_GAP_REREVIEW_QUEUE,ES-FEAT-IDENTITY-002,accounts,Identity and access,MEDIUM:8,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-002 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-002,accounts,Identity and access,MEDIUM:8,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-002 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-IDENTITY-003,authentication,Identity and access,LOW:3,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-003,authentication,Identity and access,LOW:3,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RETAINED_GAP_REREVIEW_QUEUE,ES-FEAT-IDENTITY-003,authentication,Identity and access,LOW:3,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-003,authentication,Identity and access,LOW:3,P2,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-IDENTITY-004,passkeys and MFA,Identity and access,MEDIUM:6,P1,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,NOT_FOUND,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-004 after independent-review adjudication; evidence tier=NOT_FOUND.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-004,passkeys and MFA,Identity and access,MEDIUM:6,P1,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,NOT_FOUND,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-004 after independent-review adjudication; evidence tier=NOT_FOUND.
RETAINED_GAP_REREVIEW_QUEUE,ES-FEAT-IDENTITY-004,passkeys and MFA,Identity and access,MEDIUM:6,P1,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,COVERED_WITH_RETAINED_GAP,NOT_FOUND,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,Derived from revised structured row ES-FEAT-IDENTITY-004 after independent-review adjudication; evidence tier=NOT_FOUND.
FOUNDER_DECISION_QUEUE,ES-FEAT-IDENTITY-005,sessions,Identity and access,MEDIUM:4,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-005 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-005,sessions,Identity and access,MEDIUM:4,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-005 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-IDENTITY-005,sessions,Identity and access,MEDIUM:4,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-005 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-005,sessions,Identity and access,MEDIUM:4,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-005 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-IDENTITY-006,recovery (Identity),Identity and access,MEDIUM:8,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-006 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-006,recovery (Identity),Identity and access,MEDIUM:8,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-006 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-IDENTITY-006,recovery (Identity),Identity and access,MEDIUM:8,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-006 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-006,recovery (Identity),Identity and access,MEDIUM:8,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-006 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-IDENTITY-007,invitations,Identity and access,MEDIUM:6,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-007 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-007,invitations,Identity and access,MEDIUM:6,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-007 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-IDENTITY-007,invitations,Identity and access,MEDIUM:6,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-007 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-007,invitations,Identity and access,MEDIUM:6,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-007 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-IDENTITY-008,enrollment,Identity and access,MEDIUM:4,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-008,enrollment,Identity and access,MEDIUM:4,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-IDENTITY-008,enrollment,Identity and access,MEDIUM:4,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-008,enrollment,Identity and access,MEDIUM:4,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-IDENTITY-009,tenant membership,Identity and access,MEDIUM:8,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-009,tenant membership,Identity and access,MEDIUM:8,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-IDENTITY-009,tenant membership,Identity and access,MEDIUM:8,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-009,tenant membership,Identity and access,MEDIUM:8,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-IDENTITY-010,facility membership,Identity and access,MEDIUM:6,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-IDENTITY-010,facility membership,Identity and access,MEDIUM:6,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-IDENTITY-010,facility membership,Identity and access,MEDIUM:6,P0,Guest;User;Admin;Facility Owner;Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-IDENTITY-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
