conflict_id,type,CONFLICT_TYPE,CONFLICT_SEVERITY,AFFECTED_FEATURE_IDS,AFFECTED_ARTIFACTS,description,PROPOSED_RESOLUTION,RESOLUTION_AUTHORITY_REQUIRED,CONFLICT_STATUS,source_ids,atomic_proposition,owner,closure_criteria,conflict_queue_required
ATOMIC-CONFLICT-122,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-COMMUNICATIONS-007,PIA-10;PIA-03,"ES-FEAT-COMMUNICATIONS-007 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-COMMUNICATIONS-PORTAL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-123,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-COMMUNICATIONS-008,PIA-10;PIA-03,"ES-FEAT-COMMUNICATIONS-008 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-COMMUNICATIONS-PORTAL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-124,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-COMMUNICATIONS-009,PIA-10;PIA-03,"ES-FEAT-COMMUNICATIONS-009 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-COMMUNICATIONS-PORTAL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-125,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-COMMUNICATIONS-010,PIA-10;PIA-03,"ES-FEAT-COMMUNICATIONS-010 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-COMMUNICATIONS-PORTAL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-126,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-COMMUNICATIONS-011,PIA-10;PIA-03,"ES-FEAT-COMMUNICATIONS-011 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-COMMUNICATIONS-PORTAL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-127,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-COMMUNICATIONS-012,PIA-10;PIA-03,"ES-FEAT-COMMUNICATIONS-012 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-COMMUNICATIONS-PORTAL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-128,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-COMMUNICATIONS-013,PIA-10;PIA-03,"ES-FEAT-COMMUNICATIONS-013 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-COMMUNICATIONS-PORTAL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-129,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-COMMUNICATIONS-014,PIA-10;PIA-03,"ES-FEAT-COMMUNICATIONS-014 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-COMMUNICATIONS-PORTAL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-130,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-001,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-001 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-132,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,CRITICAL,ES-FEAT-DOCUMENTS-003,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-003 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-133,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,CRITICAL,ES-FEAT-DOCUMENTS-004,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-004 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-134,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,CRITICAL,ES-FEAT-DOCUMENTS-005,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-005 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-135,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-006,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-006 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-136,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-007,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-007 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-137,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-008,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-008 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-138,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-009,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-009 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-139,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-010,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-010 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-140,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-011,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-011 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-141,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-012,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-012 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-142,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-013,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-013 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-143,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-014,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-014 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-144,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-DOCUMENTS-015,PIA-10;PIA-03,"ES-FEAT-DOCUMENTS-015 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-DOCUMENTS-SIGNATURES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-145,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-FINANCIAL-001,PIA-09,"ES-FEAT-FINANCIAL-001 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-09-FINANCIAL-OPERATIONS; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-146,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-FINANCIAL-002,PIA-09,"ES-FEAT-FINANCIAL-002 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-09-FINANCIAL-OPERATIONS; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-147,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-FINANCIAL-003,PIA-09,"ES-FEAT-FINANCIAL-003 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-09-FINANCIAL-OPERATIONS; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-148,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-FINANCIAL-004,PIA-09,"ES-FEAT-FINANCIAL-004 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-09-FINANCIAL-OPERATIONS; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-149,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-FINANCIAL-005,PIA-09,"ES-FEAT-FINANCIAL-005 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-09-FINANCIAL-OPERATIONS; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-150,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-FINANCIAL-006,PIA-09,"ES-FEAT-FINANCIAL-006 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-09-FINANCIAL-OPERATIONS; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
