gap_id,feature_id,feature_name,product_domain,has_non_pia_governance_gap,primary_non_pia_gap_type,code_guide_gap,adr_gap,operating_standard_gap,runbook_gap,implementation_verification_gap,source_authority_gap,dependency_gap,conflict_gap,release_planning_gap,gap_severity,risk_severity,risk_score,governance_readiness_score,required_artifact_or_action,recommended_owner,recommended_next_action,founder_decision_required,closure_criteria,source_ids
GAP-ES-FEAT-LESSONS-005,ES-FEAT-LESSONS-005,horse assignment,"Lessons, training, riders, and guardians",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-LESSONS;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-006,ES-FEAT-LESSONS-006,rider-horse suitability,"Lessons, training, riders, and guardians",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSES;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-ROUTE-RIDER-PROFILE;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-BUILD-NEXT-13C-RIDER-INTAKE-SHELL;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-LESSONS;SRC-FRONTEND-PAGE-RIDERDASHBOARD;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-007,ES-FEAT-LESSONS-007,trainer programs,"Lessons, training, riders, and guardians",YES,CODE_GUIDE_GAP,YES,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,68,CODE_GUIDE,ARCHITECTURE,DRAFT_CODE_GUIDE,FDQ-006,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-BUILD-NEXT-13G-TRAINER-INTAKE-SHELL;SRC-BACKEND-TEST-TEST-RF9-TRAINER-OPERATING-CENTER;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-HORSEPROFILE;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-008,ES-FEAT-LESSONS-008,horse-training sessions,"Lessons, training, riders, and guardians",YES,CODE_GUIDE_GAP,YES,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,68,CODE_GUIDE,ARCHITECTURE,DRAFT_CODE_GUIDE,FDQ-006,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-FRONTEND-PAGE-TRAINING;SRC-FRONTEND-PAGE-TRAININGPLANS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-009,ES-FEAT-LESSONS-009,progress records,"Lessons, training, riders, and guardians",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-STAFF-INTAKE;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-HORSEPROFILE;SRC-FRONTEND-PAGE-LESSONS;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-010,ES-FEAT-LESSONS-010,assessments,"Lessons, training, riders, and guardians",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-LESSONS;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-011,ES-FEAT-LESSONS-011,guardian approvals,"Lessons, training, riders, and guardians",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-GUARDIAN-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-STUDENT-GUARDIANS;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-BUILD-NEXT-13D-GUARDIAN-MINOR-INTAKE;SRC-BACKEND-TEST-TEST-BUILD-NEXT-5B-GUARDIAN-STUDENT-INVITES;SRC-BACKEND-TEST-TEST-CGP006-IWP0002-GUARDIAN-MINOR-SAFEGUARDING;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-GUARDIANDASHBOARD;SRC-FRONTEND-PAGE-LESSONS;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-012,ES-FEAT-LESSONS-012,protected communications,"Lessons, training, riders, and guardians",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-LESSONS;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-013,ES-FEAT-LESSONS-013,safety interruption,"Lessons, training, riders, and guardians",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-STUDENT-GUARDIANS;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-BUILD-NEXT-5A-MINOR-SAFETY-RULES;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-LESSONS;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-014,ES-FEAT-LESSONS-014,owner updates,"Lessons, training, riders, and guardians",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,NO,NO,YES,P3,HIGH,6,94,NO_NEW_ARTIFACT,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-007,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-OWNER-UPDATES;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-OWNER-UPDATES;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-HORSEPROFILE;SRC-FRONTEND-PAGE-OWNERUPDATES;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-LESSONS-015,ES-FEAT-LESSONS-015,lesson packages,"Lessons, training, riders, and guardians",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-DASHBOARD;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-ROUTE-TRAINER-INTAKE;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-RELATIONSHIP-CANON-V2.0;SRC-CANON-SAFEGUARDING-CANON-V1.2;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-LESSONS;SRC-FRONTEND-PAGE-RIDERS;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-SIGNUP;SRC-FRONTEND-PAGE-TRAINERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-ITEM-08-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-TASKS-001,ES-FEAT-TASKS-001,tasks,"Tasks, calendar, scheduling, and notifications",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,MEDIUM,8,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-DASHBOARD;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-OWNER;SRC-BACKEND-ROUTE-STAFF-INTAKE;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF13-MESSAGING-NOTIFICATIONS-DELIVERY-TRUTH;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-PLATFORM-OPS-CANON-V2.0;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-HANDOFFREPORTS;SRC-FRONTEND-PAGE-MYWORK;SRC-FRONTEND-PAGE-REHAB;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-STAFFTASKS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-TASKS-002,ES-FEAT-TASKS-002,events,"Tasks, calendar, scheduling, and notifications",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,MEDIUM,8,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF13-MESSAGING-NOTIFICATIONS-DELIVERY-TRUTH;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-PLATFORM-OPS-CANON-V2.0;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-HANDOFFREPORTS;SRC-FRONTEND-PAGE-INTEGRATIONS;SRC-FRONTEND-PAGE-MYWORK;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-TASKS-003,ES-FEAT-TASKS-003,recurrence,"Tasks, calendar, scheduling, and notifications",NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,MEDIUM,8,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-DASHBOARD;SRC-BACKEND-ROUTE-DIGESTS;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF13-MESSAGING-NOTIFICATIONS-DELIVERY-TRUTH;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-COMMUNICATION-CANON-V2.0;SRC-CANON-PLATFORM-OPS-CANON-V2.0;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-HANDOFFREPORTS;SRC-FRONTEND-PAGE-INTEGRATIONS;SRC-FRONTEND-PAGE-MYWORK;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-06-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
