path,line,matched_terms,assertion_excerpt,classification,rationale
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,681,ADOPTED,"CGP006-CL-0680,CGP005-RC-0680,CGSRC-GOV-0022,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE.md,MASTER BUSINESS LIFECYCLE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,a07b0ba2fc6c3c0ce5b9db3f56c5f26fcda8d8",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,682,ADOPTED,"CGP006-CL-0681,CGP005-RC-0681,CGSRC-GOV-0023,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_ADOPTED_SOURCE.md,""MASTER CLAIMS, DISPUTES, AND AUTHORITY MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,683,ADOPTED,"CGP006-CL-0682,CGP005-RC-0682,CGSRC-GOV-0024,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_COMMUNICATION_NOTIFICATION_AND_NOTICE_MODEL_V2_0_ADOPTED_SOURCE.md,""MASTER COMMUNICATION, NOTIFICATION, AND NOTICE MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECU",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,684,ADOPTED,"CGP006-CL-0683,CGP005-RC-0683,CGSRC-GOV-0025,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.docx,Master Configuration And Feature Flag Governance Model V2 0 Adopted Source.Docx,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/cod",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,685,ADOPTED,"CGP006-CL-0684,CGP005-RC-0684,CGSRC-GOV-0026,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md,EQUINESYNC,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d5e37ac7d475465f9c8fac51",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,686,ADOPTED,"CGP006-CL-0685,CGP005-RC-0685,CGSRC-GOV-0027,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_DATA_PROTECTION_ENCRYPTION_AND_KEY_MANAGEMENT_MODEL_V1_0_ADOPTED_SOURCE.md,""MASTER DATA PROTECTION, ENCRYPTION, AND KEY MANAGEMENT MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receip",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,687,ADOPTED,"CGP006-CL-0686,CGP005-RC-0686,CGSRC-GOV-0028,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_DEVELOPER_PLATFORM_AND_INTEGRATION_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.docx,Master Developer Platform And Integration Governance Model V2 0 Adopted Source.Docx,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementa",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,688,ADOPTED,"CGP006-CL-0687,CGP005-RC-0687,CGSRC-GOV-0029,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_DEVELOPER_PLATFORM_AND_INTEGRATION_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md,""MASTER DEVELOPER, PLATFORM, AND INTEGRATION GOVERNANCE MODEL V2.0"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/r",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,689,ADOPTED,"CGP006-CL-0688,CGP005-RC-0688,CGSRC-GOV-0030,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_ECOSYSTEM_MODEL_V2_1_ADOPTED_SOURCE.docx,Master Ecosystem Model V2 1 Adopted Source.Docx,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,6754ecd64d3468aad",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,690,ADOPTED,"CGP006-CL-0689,CGP005-RC-0689,CGSRC-GOV-0031,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_ECOSYSTEM_MODEL_V2_1_ADOPTED_SOURCE.md,MASTER ECOSYSTEM MODEL,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,67175779abfe8ff2dee0ff7b1b8c06eee42943052071",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,691,ADOPTED,"CGP006-CL-0690,CGP005-RC-0690,CGSRC-GOV-0032,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_EQUINE_HEALTH_WELFARE_MEDICAL_RECORD_AND_CLINICAL_SUPPORT_MODEL_V1_1_ADOPTED_SOURCE.md,""Master Equine Health, Welfare, Medical Record, and Clinical Support Model V1.1"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/imp",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,692,ADOPTED,"CGP006-CL-0691,CGP005-RC-0691,CGSRC-GOV-0033,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_FACILITY_DOMAIN_MODEL_V2_1_ADOPTED_SOURCE.docx,Master Facility Domain Model V2 1 Adopted Source.Docx,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,fca9c",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,693,ADOPTED,"CGP006-CL-0692,CGP005-RC-0692,CGSRC-GOV-0034,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_FACILITY_DOMAIN_MODEL_V2_1_ADOPTED_SOURCE.md,MASTER FACILITY DOMAIN MODEL,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,8323b8402c3d445fe2b8d363caf16bb2",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,694,ADOPTED,"CGP006-CL-0693,CGP005-RC-0693,CGSRC-GOV-0035,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_HORSE_LIFECYCLE_V3_1_ADOPTED_SOURCE.docx,Master Horse Lifecycle V3 1 Adopted Source.Docx,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,6a27c84261f5404dc",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,695,ADOPTED,"CGP006-CL-0694,CGP005-RC-0694,CGSRC-GOV-0036,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_HORSE_LIFECYCLE_V3_1_ADOPTED_SOURCE.md,MASTER HORSE LIFECYCLE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,41313d11aae592d041decaf34e5a131863423e843057",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,696,ADOPTED,"CGP006-CL-0695,CGP005-RC-0695,CGSRC-GOV-0037,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V2_1_ADOPTED_SOURCE.md,""MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL V2.1"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CG",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,697,ADOPTED,"CGP006-CL-0696,CGP005-RC-0696,CGSRC-GOV-0038,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_MINOR_GUARDIANSHIP_SAFEGUARDING_AND_PROTECTED_PARTICIPANT_MODEL_V1_2_ADOPTED_SOURCE.md,""title: """"MASTER MINOR, GUARDIANSHIP, SAFEGUARDING, AND PROTECTED PARTICIPANT MODEL V1.2"""""",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,698,ADOPTED,"CGP006-CL-0697,CGP005-RC-0697,CGSRC-GOV-0039,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_V1_1_ADOPTED_SOURCE.md,MASTER PERMISSION AND ACCESS-CONTROL MODEL,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,6e3f",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,699,ADOPTED,"CGP006-CL-0698,CGP005-RC-0698,CGSRC-GOV-0040,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.docx,Master Platform Extensibility And Plugin Governance Model V2 0 Adopted Source.Docx,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementati",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,700,ADOPTED,"CGP006-CL-0699,CGP005-RC-0699,CGSRC-GOV-0041,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md,MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipt",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,701,ADOPTED,"CGP006-CL-0700,CGP005-RC-0700,CGSRC-GOV-0042,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_ADOPTED_SOURCE.docx,Master Platform Operations Reliability And Release Model V2 0 Adopted Source.Docx,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/imple",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,702,ADOPTED,"CGP006-CL-0701,CGP005-RC-0701,CGSRC-GOV-0043,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_ADOPTED_SOURCE.md,""MASTER PLATFORM OPERATIONS, RELIABILITY, AND RELEASE MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/r",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,703,ADOPTED,"CGP006-CL-0702,CGP005-RC-0702,CGSRC-GOV-0044,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_PLATFORM_RESILIENCE_BACKUP_AND_RECOVERY_OPERATIONAL_MODEL_V1_0_ADOPTED_SOURCE.md,""MASTER PLATFORM RESILIENCE, BACKUP, AND RECOVERY OPERATIONAL MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-g",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,704,ADOPTED,"CGP006-CL-0703,CGP005-RC-0703,CGSRC-GOV-0045,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_RECORD_STEWARDSHIP_AND_RETENTION_MODEL_V2_1_ADOPTED_SOURCE.md,MASTER RECORD STEWARDSHIP AND RETENTION MODEL,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.m",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,705,ADOPTED,"CGP006-CL-0704,CGP005-RC-0704,CGSRC-GOV-0046,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_ADOPTED_SOURCE.docx,Master Search Discovery Ranking And Retrieval Model V2 0 Adopted Source.Docx,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guid",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,706,ADOPTED,"CGP006-CL-0705,CGP005-RC-0705,CGSRC-GOV-0047,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_ADOPTED_SOURCE.md,EQUINESYNC,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,18ce9cde3f1ac8f8b01bfc72ed8",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,707,ADOPTED,"CGP006-CL-0706,CGP005-RC-0706,CGSRC-GOV-0048,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_SECURITY_INCIDENT_RESPONSE_AND_DISCLOSURE_MODEL_V1_0_ADOPTED_SOURCE.md,MASTER SECURITY INCIDENT RESPONSE AND DISCLOSURE MODEL,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,708,ADOPTED,"CGP006-CL-0707,CGP005-RC-0707,CGSRC-GOV-0049,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_ADOPTED_SOURCE.docx,Master Vendor Security And Supply Chain Model V2 0 Adopted Source.Docx,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,709,ADOPTED,"CGP006-CL-0708,CGP005-RC-0708,CGSRC-GOV-0050,CGP005_REFERENCE_CORPUS_ROW,docs/canon/adopted_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_ADOPTED_SOURCE.md,Founder Approval and Authority Status,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,756135",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
