freeze_record_id,source_id,guide_id,title,filename,repository_path,source_class,authority_status,inclusion_category,version,effective_date,approval_authority,approval_record_path,repository_commit,git_object_sha,git_object_type,sha256_checksum,checksum_verification_result,package_checksum,package_manifest_path,repository_integration_receipt,custody_status,predecessor,successor,supersession_status,conflict_status,reason_for_inclusion,authority_rationale,retained_limitations
CGP005-SF-ES-CG-01-0029,CGSRC-ARCH-0029,ES-CG-01,External Architecture V2.0 Before-and-After Wording Ledger,EXTERNAL_ARCHITECTURE_V2_0_BEFORE_AND_AFTER_WORDING_LEDGER.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_BEFORE_AND_AFTER_WORDING_LEDGER.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,5fd07ebad917f4cb222f0a2d14e12611f9fec8c9,BLOB,ec7902eda96c6f91c47fd10d91539e1d10239a9988ef52a95108394e240e64a7,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0030,CGSRC-ARCH-0030,ES-CG-01,External Architecture V2.0 Constitutional Conflict Analysis,EXTERNAL_ARCHITECTURE_V2_0_CONSTITUTIONAL_CONFLICT_ANALYSIS.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_CONSTITUTIONAL_CONFLICT_ANALYSIS.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,73a5aad2ae568507fd0f51bbf841cd79f8031710,BLOB,e1efecff149500aba42a6ebea4b409e17ef018b53c909f1e007f0bfce5d34fe4,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0031,CGSRC-ARCH-0031,ES-CG-01,External Architecture and Adapter V2.0 Constitutional Review,EXTERNAL_ARCHITECTURE_V2_0_CONSTITUTIONAL_REVIEW_REPORT.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_CONSTITUTIONAL_REVIEW_REPORT.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,2a223a38c98a26f9ef2166d27eb359a1fb80b9bb,BLOB,2d086fd6cf4c373e5d3c4723b10b809df594540221cdc1535197fa1f946d3d15,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0032,CGSRC-ARCH-0032,ES-CG-01,External Architecture V2.0 Controlled Adoption Review,EXTERNAL_ARCHITECTURE_V2_0_CONTROLLED_ADOPTION_REVIEW_REPORT.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_CONTROLLED_ADOPTION_REVIEW_REPORT.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,1a25ccfb52c581bd47fe32f013f0ff0ebc4cc76d,BLOB,0d8ebabbff27856548276228ef0a1bd36ddefe0e47f15609be119896e1cf06f3,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0033,CGSRC-ARCH-0033,ES-CG-01,External Architecture V2.0 Cross-Canon Dependency Matrix,EXTERNAL_ARCHITECTURE_V2_0_CROSS_CANON_DEPENDENCY_MATRIX.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_CROSS_CANON_DEPENDENCY_MATRIX.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,bbcb6ccc33c9abb0f06edb3c356b57e7a7bf6143,BLOB,c2e884b7831800e6604e234ecd032858a93e8ad14a9e4cd5a0e6e8c99cb78838,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0034,CGSRC-ARCH-0034,ES-CG-01,External Architecture V2.0 Final Controlled Adoption Report,EXTERNAL_ARCHITECTURE_V2_0_FINAL_CONTROLLED_ADOPTION_REPORT.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_FINAL_CONTROLLED_ADOPTION_REPORT.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,b43bf806b95cc01d74be74a1799cbf7b7dacf587,BLOB,4927556a40caec072b59dba490a5975320e2b7670a404ec7c717676663549141,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0035,CGSRC-ARCH-0035,ES-CG-01,External Architecture V2.0 Final Cross-Canon Consistency Confirmation,EXTERNAL_ARCHITECTURE_V2_0_FINAL_CROSS_CANON_CONSISTENCY_CONFIRMATION.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_FINAL_CROSS_CANON_CONSISTENCY_CONFIRMATION.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,de08a9d8623f2acb95f924e7f02a6d7170d58bbd,BLOB,2c9ac66bad7d40750e8321e4ffeab2a2346581e39c2e3e3511ead7a2d5ba9414,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0036,CGSRC-ARCH-0036,ES-CG-01,External Architecture V2.0 Focused Diff Report,EXTERNAL_ARCHITECTURE_V2_0_FOCUSED_DIFF_REPORT.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_FOCUSED_DIFF_REPORT.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,49f41c5ef446137e48f1260c31f64bbf91f519be,BLOB,bb0d082687b9c3b7289aeaf3d1221263a6becfd9856886c8fe78c29b82eb81ff,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0037,CGSRC-ARCH-0037,ES-CG-01,External Architecture V2.0 Founder Adoption Decision Package,EXTERNAL_ARCHITECTURE_V2_0_FOUNDER_ADOPTION_DECISION_PACKAGE.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_FOUNDER_ADOPTION_DECISION_PACKAGE.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,e116b5de9039249ceee0f1588274ddc2aa5f66a8,BLOB,49ef1d4e05e860b72b5278c2c2e81b4ccd89a398a7c9769e269687496c9627d2,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0038,CGSRC-ARCH-0038,ES-CG-01,External Architecture V2.0 Founder Decision and Correction Report,EXTERNAL_ARCHITECTURE_V2_0_FOUNDER_DECISION_AND_CORRECTION_REPORT.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_FOUNDER_DECISION_AND_CORRECTION_REPORT.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,77ea6d7be8213e3991ae37bfec321e91b8b79011,BLOB,fbfc1571dd59278d1af6e3fac5bbe9d43d0d021a3ce69225d450c604b8f563e3,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0039,CGSRC-ARCH-0039,ES-CG-01,External Architecture and Adapter V2.0 Founder Decision Package,EXTERNAL_ARCHITECTURE_V2_0_FOUNDER_DECISION_PACKAGE.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_FOUNDER_DECISION_PACKAGE.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,c9106f6397c818686fc5cade6d2e564a0c13e2fc,BLOB,135aadfeabe178f9cbb3d0e35903f02df0fd766f1ca13d7c7f5f1f3d42dbcc91,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0040,CGSRC-ARCH-0040,ES-CG-01,External Architecture V2.0 Governance Risk Assessment,EXTERNAL_ARCHITECTURE_V2_0_GOVERNANCE_RISK_ASSESSMENT.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_GOVERNANCE_RISK_ASSESSMENT.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,fb7f0e14b4da03047761bacbe53915831d43880d,BLOB,07c4b609d7056326a0c2a17467187274afd2c2cc084d152f29ed460251b09e59,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0041,CGSRC-ARCH-0041,ES-CG-01,External Architecture and Adapter Model V2.0 Lock Review,EXTERNAL_ARCHITECTURE_V2_0_LOCK_REVIEW_REPORT.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_LOCK_REVIEW_REPORT.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,56625f04082dd6e406768edc5912c23b740a9989,BLOB,d83edf3f6d4f024fb55e1dc98e4cf7196eff417e787e7a91b76b2c9bcfade25e,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0042,CGSRC-ARCH-0042,ES-CG-01,External Architecture V2.0 Narrow Adoption Wording Correction Report,EXTERNAL_ARCHITECTURE_V2_0_NARROW_ADOPTION_WORDING_CORRECTION_REPORT.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_NARROW_ADOPTION_WORDING_CORRECTION_REPORT.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,0662742137bc080db98bdf66e5992b9c745efb44,BLOB,1d306bb6aca9c79d8499ca8651b0df6c73819d2f35f5ad28d5a832d41589e396,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0043,CGSRC-ARCH-0043,ES-CG-01,External Architecture V2.0 Non-Implementation Attestation,EXTERNAL_ARCHITECTURE_V2_0_NON_IMPLEMENTATION_ATTESTATION.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_NON_IMPLEMENTATION_ATTESTATION.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,106ba75781fdabf3d326146c1c5703704a72ebbd,BLOB,063187a0e177d9f82eb043a520ee71068c559e2fb8e8305bfa98f0237f148c60,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0044,CGSRC-ARCH-0044,ES-CG-01,External Architecture V2.0 Provenance and Checksum Record,EXTERNAL_ARCHITECTURE_V2_0_PROVENANCE_AND_CHECKSUM_RECORD.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_PROVENANCE_AND_CHECKSUM_RECORD.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,b3ebb93153d92df69c2e0acb1e57ac47c33bb9b8,BLOB,1f735cecdec1114133ee23f5b7fdfc22fe8294e5ab378c52cd40d00135f60bd6,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0045,CGSRC-ARCH-0045,ES-CG-01,External Architecture V2.0 Required Corrections and Expansions,EXTERNAL_ARCHITECTURE_V2_0_REQUIRED_CORRECTIONS_AND_EXPANSIONS.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_REQUIRED_CORRECTIONS_AND_EXPANSIONS.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,35420f6ab70a71fae09d527b09b6602b30ff8fb4,BLOB,76161b342d256a1a39188a9ec51a032ca5c47dcbc27aed998a5aac7f71a3928e,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0046,CGSRC-ARCH-0046,ES-CG-01,External Architecture V2.0 Residual P2 Disposition,EXTERNAL_ARCHITECTURE_V2_0_RESIDUAL_P2_DISPOSITION.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_RESIDUAL_P2_DISPOSITION.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,4e48bcac04fda3b06b0f34fc97aac070ef5f76a7,BLOB,bfde6c4f715c21fac142be27f49c73a95e926037a407ad5e2325216b3aa2a79a,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0047,CGSRC-ARCH-0047,ES-CG-01,External Architecture V2.0 Residual Provider-Preference Verification,EXTERNAL_ARCHITECTURE_V2_0_RESIDUAL_PROVIDER_PREFERENCE_VERIFICATION.md,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_RESIDUAL_PROVIDER_PREFERENCE_VERIFICATION.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,2.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,8570fd234c988fd9fb40ed3f2ad46ce404021540,BLOB,5af8d8f7547f1e25605f55f92c75994f477467230014bde48d74095078c681ee,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0048,CGSRC-ARCH-0048,ES-CG-01,Offline and Program Evidence Consolidation,OFFLINE_AND_PROGRAM_EVIDENCE_CONSOLIDATION.md,docs/canon/reviews/stage0_c0_classification_correction/OFFLINE_AND_PROGRAM_EVIDENCE_CONSOLIDATION.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,6b1cc75c95f522d55382425cef841eab09d9d4e2,BLOB,33a425803610630c0e1907940ad411893e62e0287e83da8055ff2c71efcf0e06,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-0049,CGSRC-ARCH-0049,ES-CG-01,Equine Sync Data Model and Technical Guide,04_Data_Model_and_Technical_Guide.md,docs/equine_sync_build_packet/04_Data_Model_and_Technical_Guide.md,APPROVED_ARCHITECTURE,SUPPORTING,SUPPORTING_FROZEN,,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,f06eeebffcb56bb471766ced57955d89c31e189d,BLOB,c251f3e51aef45c8f8b914710b42c09dd890ee9535236a410fb702784dff0b5e,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
