source_id,title,filename,repository_path,source_class,authority_status,version,effective_date,approval_authority,approval_record_path,checksum,checksum_verification_status,exact_approved_bytes_accessioned,source_format,related_pias,related_atlases,applicable_code_guides,related_controls_or_domains,predecessor,successor,supersession_status,conflicts,limitations,custody_status,review_status,originating_commit,repository_integration_receipt_path,notes
CGSRC-FOUNDER-0030,Master Platform Extensibility And Plugin Governance Model V2 0 Founder Approved.Docx,MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,91bd21a767798e812788efc13623ba2a868d9bdbde8b77c9068e6177df4e5fc3,VERIFIED_FILE,YES,DOCX,,,ES-CG-00;ES-CG-01;ES-CG-13,authority,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0031,MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0,MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,e26bc54b75694599684e43a979b02e4cf7d3dbcd00ae6ba7ca0dcbc832fed27f,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13,authority,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0032,Master Platform Operations Reliability And Release Model V2 0 Founder Approved.Docx,MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,9ad61b8a2d3004488dd7d8dba145149d1764d75c278ba29d877edb39695a24a7,VERIFIED_FILE,YES,DOCX,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-11;ES-CG-12;ES-CG-10,authority;delivery_operations,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0033,"MASTER PLATFORM OPERATIONS, RELIABILITY, AND RELEASE MODEL",MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,bb1eae9fecf46403d05a91bf802d7ef4134ed11c22bf57b1092fb14229413596,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-11;ES-CG-12;ES-CG-10,authority;delivery_operations,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0034,Master Privacy And Data Protection Model V2 0 Founder Approved.Docx,MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,67060cbdaa9a1290a66adb6406f940401aacc73d0bd5bdc60023b6e6e5ade931,VERIFIED_FILE,YES,DOCX,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-09,authority;safeguarding_privacy_security_ai,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0035,MASTER PRIVACY AND DATA PROTECTION MODEL V2.0,MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,8f323e3d4d0782c5aa017c6b904b7c42c9bf4ab8ee72170ea8f7a003505184fd,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-09,authority;safeguarding_privacy_security_ai,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0036,Master Product Vision V2 1 Founder Approved.Docx,MASTER_PRODUCT_VISION_V2_1_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_PRODUCT_VISION_V2_1_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,f3222fb8f9c97e6f810ebc3114e1f9ca2290333f73cceb659bcc27c995e8225f,VERIFIED_FILE,YES,DOCX,,,ES-CG-00;ES-CG-01;ES-CG-13,authority,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0037,MASTER PRODUCT VISION,MASTER_PRODUCT_VISION_V2_1_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PRODUCT_VISION_V2_1_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,2.1,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,3aa182c7afaebe9c26a520df84af5ca78dcf315374f03ec47c9cc91eb588fd18,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13,authority,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0038,Master Reporting Analytics And Business Intelligence Model V2 0 Founder Approved.Docx,MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,56d30d5ce8d51c636179a0b1f05f31f005abcb64d998d9b499f9085ab67975d4,VERIFIED_FILE,YES,DOCX,,,ES-CG-00;ES-CG-01;ES-CG-13,authority,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0039,Reporting Format-Counterpart Control,MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,67b25cc23230492b9c8164c7a0b116f74109a623d544566a01b60425fe646f4f,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13,authority,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0040,Master Search Discovery Ranking And Retrieval Model V2 0 Founder Approved.Docx,MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,2edefbc260e0a0c1f1c55b300f0e7cc6af8af1cf81efe98bc34ce699c7fe25eb,VERIFIED_FILE,YES,DOCX,PIA-05_SHELL,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-07,authority,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0041,EQUINESYNC,MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,18ce9cde3f1ac8f8b01bfc72ed8dfcf066cd6434a1e1b3f0c40bfe127958ca67,VERIFIED_FILE,YES,MD,PIA-05_SHELL,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-05;ES-CG-07,authority;offline_mobile,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0042,Master Vendor Security And Supply Chain Model V2 0 Founder Approved.Docx,MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,8b79ad1b9541656cccedbe32be7b0e6bb553b212c469bbf10e6d47d0e9f60198,VERIFIED_FILE,YES,DOCX,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09,authority;safeguarding_privacy_security_ai,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-FOUNDER-0043,Founder Approval and Authority Status,MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,7561351c796d433ac6b9da1eb66eccc53acc2244c764903f6a844d44da704361,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09,authority;safeguarding_privacy_security_ai,,,CURRENT,,Status preserved from source family; no new adoption or implementation authority created by CGP-003.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0001,C0 Phase C Source Evidence Inventory,C0_PHASE_C_SOURCE_EVIDENCE_INVENTORY.md,docs/canon/registries/C0_PHASE_C_SOURCE_EVIDENCE_INVENTORY.md,ADOPTED_GOVERNANCE,SUPPORTING,,,Founder,docs/canon/registries/C0_PHASE_C_SOURCE_EVIDENCE_INVENTORY.md,553dcc9fa5adec4704ab36069f79317265d494ecca15c591a8f04f55342f7459,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-11,authority;safeguarding_privacy_security_ai;evidence_assurance;delivery_operations,,,CURRENT,,Registry is controlling only to the extent its own text and lifecycle status support; operational authority remains false unless separately granted.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0002,Canon Artifact Inventory,CANON_ARTIFACT_INVENTORY.md,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ADOPTED_GOVERNANCE,CONTROLLING,,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,5cedea86f1dfcbcf6bb69aef000f25175ed72d497fda18826f69b51c770382d1,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-11,authority;safeguarding_privacy_security_ai;delivery_operations,,,CURRENT,,Registry is controlling only to the extent its own text and lifecycle status support; operational authority remains false unless separately granted.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0003,Canon Dependency Registry,CANON_DEPENDENCY_REGISTRY.md,docs/canon/registries/CANON_DEPENDENCY_REGISTRY.md,ADOPTED_GOVERNANCE,CONTROLLING,,,Founder,docs/canon/registries/CANON_DEPENDENCY_REGISTRY.md,dffc4f152f65f5ebcf65c27b533b45a217f3c60f1737a87cffd38c165c5cb562,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-11,authority;safeguarding_privacy_security_ai;delivery_operations,,,CURRENT,,Registry is controlling only to the extent its own text and lifecycle status support; operational authority remains false unless separately granted.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0004,Canon Lock Ledger,CANON_LOCK_LEDGER.md,docs/canon/registries/CANON_LOCK_LEDGER.md,ADOPTED_GOVERNANCE,CONTROLLING,,,Founder,docs/canon/registries/CANON_LOCK_LEDGER.md,ccbcda1f1f1e2d858adf8bc38973a29634d6e487de8d7990171092cdd5aded4e,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-11,authority;safeguarding_privacy_security_ai;delivery_operations,,,CURRENT,,Registry is controlling only to the extent its own text and lifecycle status support; operational authority remains false unless separately granted.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0005,Canon State and Lock Registry,CANON_STATE_AND_LOCK_REGISTRY.md,docs/canon/registries/CANON_STATE_AND_LOCK_REGISTRY.md,ADOPTED_GOVERNANCE,CONTROLLING,,,Founder,docs/canon/registries/CANON_STATE_AND_LOCK_REGISTRY.md,272f35833dad117c08bd4e673dfd673becbc3cbc3eb0b240ce436f49292424ec,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-09;ES-CG-11,authority;architecture;safeguarding_privacy_security_ai;delivery_operations,,,CURRENT,,Registry is controlling only to the extent its own text and lifecycle status support; operational authority remains false unless separately granted.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0006,Domain Owner and Steward Registry,DOMAIN_OWNER_AND_STEWARD_REGISTRY.md,docs/canon/registries/DOMAIN_OWNER_AND_STEWARD_REGISTRY.md,ADOPTED_GOVERNANCE,SUPPORTING,,,Founder,docs/canon/registries/DOMAIN_OWNER_AND_STEWARD_REGISTRY.md,2cad6f74e89eb404fa8b520b694d71ea93e1240d9b01c24e98eff107f9f3b5c3,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-08;ES-CG-09;ES-CG-11,authority;domain_operations;safeguarding_privacy_security_ai;delivery_operations,,,CURRENT,,Registry is controlling only to the extent its own text and lifecycle status support; operational authority remains false unless separately granted.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0007,Governance Finding Registry,GOVERNANCE_FINDING_REGISTRY.md,docs/canon/registries/GOVERNANCE_FINDING_REGISTRY.md,ADOPTED_GOVERNANCE,SUPPORTING,,,Founder,docs/canon/registries/GOVERNANCE_FINDING_REGISTRY.md,6573f1a831ea1c7f84c5241acef3d24069265eb1d13972273f066d099d8b706f,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-11,authority;safeguarding_privacy_security_ai;delivery_operations,,,CURRENT,,Registry is controlling only to the extent its own text and lifecycle status support; operational authority remains false unless separately granted.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0008,Implementation Authorization Registry,IMPLEMENTATION_AUTHORIZATION_REGISTRY.md,docs/canon/registries/IMPLEMENTATION_AUTHORIZATION_REGISTRY.md,ADOPTED_GOVERNANCE,CONTROLLING,,,Founder,docs/canon/registries/IMPLEMENTATION_AUTHORIZATION_REGISTRY.md,3d2d90ecbe3cc519b21628145dab8f57d3d492b6126db582bd2da86df29efe45,VERIFIED_FILE,YES,MD,PIA-03_RELATIONSHIP,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-03;ES-CG-04;ES-CG-08;ES-CG-09;ES-CG-11,authority;identity_access;safeguarding_privacy_security_ai;delivery_operations,,,CURRENT,,Registry is controlling only to the extent its own text and lifecycle status support; operational authority remains false unless separately granted.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0009,Global Governance V1 0 Baseline Manifest.Json,GLOBAL_GOVERNANCE_V1_0_BASELINE_MANIFEST.json,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_BASELINE_MANIFEST.json,ADOPTED_GOVERNANCE,CONTROLLING,1,,Founder,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,f5666ebffbfe527f6d01eb7fe7fbe9f21de541b7b3afe5c4a1fe2d1b3379bfe9,VERIFIED_FILE,YES,JSON,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-12;ES-CG-10,authority;architecture;evidence_assurance;delivery_operations,,,CURRENT,,"Global governance lock preserves lifecycle states but grants no implementation, runtime, production, launch, or public trust authority.",REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0010,Global Governance V1.0 Historical Manifest Classification,GLOBAL_GOVERNANCE_V1_0_HISTORICAL_MANIFEST_CLASSIFICATION.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_HISTORICAL_MANIFEST_CLASSIFICATION.md,ADOPTED_GOVERNANCE,SUPPORTING,1.0,,Founder,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,db6cfdacd31a6f57b082f7393568f80173e8004d8339579ea7bac7301b691815,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-12;ES-CG-10,authority;architecture;evidence_assurance;delivery_operations,,,CURRENT,,"Global governance lock preserves lifecycle states but grants no implementation, runtime, production, launch, or public trust authority.",REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0011,Global Governance V1 0 Lock Certificate.Json,GLOBAL_GOVERNANCE_V1_0_LOCK_CERTIFICATE.json,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_CERTIFICATE.json,ADOPTED_GOVERNANCE,CONTROLLING,1,,Founder,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,3dc9ae1d4cdd331c75fdc5883ea59d5d70243704ce13911ffe2da1d60f201f2f,VERIFIED_FILE,YES,JSON,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-12;ES-CG-10,authority;architecture;delivery_operations,,,CURRENT,,"Global governance lock preserves lifecycle states but grants no implementation, runtime, production, launch, or public trust authority.",REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0012,EquineSync Global Governance V1.0 Lock Record,GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,ADOPTED_GOVERNANCE,CONTROLLING,1.0,,Founder,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,16c9b4c4f16f078c036c0768da38ae0d70cc643b10f9b5d76a50205a426ba551,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,authority;architecture;offline_mobile;delivery_operations,,,CURRENT,,"Global governance lock preserves lifecycle states but grants no implementation, runtime, production, launch, or public trust authority.",REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0013,Global Governance V1.0 Post-Lock Change Control,GLOBAL_GOVERNANCE_V1_0_POST_LOCK_CHANGE_CONTROL.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_POST_LOCK_CHANGE_CONTROL.md,ADOPTED_GOVERNANCE,SUPPORTING,1.0,,Founder,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,b8c6e329240530ea711af2b594bb8f9f02fbd2e911a364f13d5410b3902777ac,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-12;ES-CG-10,authority;architecture;delivery_operations,,,CURRENT,,"Global governance lock preserves lifecycle states but grants no implementation, runtime, production, launch, or public trust authority.",REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0014,EquineSync Global Governance V1.0 Baseline Scope,GLOBAL_GOVERNANCE_V1_0_SCOPE.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_SCOPE.md,ADOPTED_GOVERNANCE,CONTROLLING,1.0,,Founder,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,6f46803d8074ba530a042f34f4c1f9f4dc31bd61dc83bbec811e758605182b52,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,authority;architecture;offline_mobile;delivery_operations,,,CURRENT,,"Global governance lock preserves lifecycle states but grants no implementation, runtime, production, launch, or public trust authority.",REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0015,ffe9f3bb67ef2d8709fc85d3c275b1793121741f285db065d244286442e938bf  .github/CODEOWNERS,GLOBAL_GOVERNANCE_V1_0_SHA256SUMS.txt,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_SHA256SUMS.txt,ADOPTED_GOVERNANCE,SUPPORTING,1.0,,Founder,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,ff4dd82f00e11e43dbb1ff1f52181667b588f03473e4ae75ae0388e262d2a536,VERIFIED_FILE,YES,TXT,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-08;ES-CG-12;ES-CG-10,authority;architecture;domain_operations;delivery_operations,,,CURRENT,,"Global governance lock preserves lifecycle states but grants no implementation, runtime, production, launch, or public trust authority.",REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0016,Global Governance V1 0 Validation Report.Json,GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.json,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.json,ADOPTED_GOVERNANCE,SUPPORTING,1,,Founder,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,5471359fa5dfac762f7ec7078ccf60f67bbec8bf1ceabee40ff28fa45ddea687,VERIFIED_FILE,YES,JSON,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-10;ES-CG-12,authority;architecture;evidence_assurance;delivery_operations,,,CURRENT,,"Global governance lock preserves lifecycle states but grants no implementation, runtime, production, launch, or public trust authority.",REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-GOV-0017,Global Governance V1.0 Validation Report,GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.md,ADOPTED_GOVERNANCE,SUPPORTING,1.0,,Founder,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,061d41bb71faa45b214af0cd8f746ddd5cd7771aff2188df75b3406f8e13a5dc,VERIFIED_FILE,YES,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-10;ES-CG-12,authority;architecture;evidence_assurance;delivery_operations,,,CURRENT,,"Global governance lock preserves lifecycle states but grants no implementation, runtime, production, launch, or public trust authority.",REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
