requirement_id,requirement_text,controlling_source,source_path,source_locator,source_version,source_version_declaration_state,authority_state,requirement_type,original_requirement_type_claim,iso29148_characteristic_check,requirement_status,backward_trace_state,design_tier_state,product_domain,affected_actors,affected_data,safeguarding_relevance,financial_relevance,privacy_relevance,health_or_welfare_relevance,implementation_path,candidate_symbol_identifier,symbol_resolution_state,implementation_summary,path_verification_state,discovery_method,verification_method,verification_commit,reviewer,review_date,requirement_satisfaction_analysis,known_divergence,candidate_test_file_id,test_case_identified,test_type,test_path,exact_test_or_assertion_locator,execution_command,execution_environment,execution_date,execution_commit,result,runtime_evidence,evidence_artifact,confidence,confidence_basis,gap_state,owner,next_action
T1R2-REQ-0067,"Provider visit note | Provider surfaces exist, offline proof missing | Online-only | Online-only unless provider offline queue is built | Required decision | Required evidence | Provider/horse | If offline | Optional | Yes if queued",Field Reliability Offline Matrix,docs/FIELD_RELIABILITY_OFFLINE_MATRIX.md,line 82,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,EVIDENCE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Governance steward; implementation reviewer,horse profile data; evidence records,NO,NO,NO,YES,backend/tests/test_horse_ledger_1d.py,PATH_LEVEL_CANDIDATE_ONLY,SYMBOL_NOT_RESOLVED_PATH_LEVEL_ONLY,Candidate path identified by keyword/path review; not proof of satisfaction.,IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,T1R2-TEST-0067,NO_FILE_LEVEL_CANDIDATE_ONLY,EXISTING_STATIC_TEST_CANDIDATE,backend/tests/test_build_next_7a_staging_uat_evidence.py,FILE_LEVEL_CANDIDATE_ONLY,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,MEDIUM,RUBRIC_L2_PATH_LOCATED_SYMBOL_UNRESOLVED_NO_EXECUTION,IMPLEMENTATION_AND_TEST_CANDIDATES_IDENTIFIED_NOT_EXECUTED,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0068,"Provider documents | DocuSign/provider docs should stay online-only | Not applicable | Online-only, provider-live status clear | Founder acceptance | Required evidence | Legal/provider | No | No | Provider-dependent",Field Reliability Offline Matrix,docs/FIELD_RELIABILITY_OFFLINE_MATRIX.md,line 83,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,EVIDENCE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Founder,evidence records,NO,NO,NO,NO,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,T1R2-TEST-0068,NO_FILE_LEVEL_CANDIDATE_ONLY,EXISTING_STATIC_TEST_CANDIDATE,backend/tests/test_rf14_documents_signatures_storage_consolidation.py,FILE_LEVEL_CANDIDATE_ONLY,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0069,Billing checkout | Stripe provider flow | Not applicable | Online-only | Required acceptance | Required evidence | Billing | No | No | Provider-dependent,Field Reliability Offline Matrix,docs/FIELD_RELIABILITY_OFFLINE_MATRIX.md,line 84,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,EVIDENCE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,Financial Controls,Governance steward; implementation reviewer,evidence records,NO,YES,NO,NO,backend/core/billing_channels.py,PATH_LEVEL_CANDIDATE_ONLY,SYMBOL_NOT_RESOLVED_PATH_LEVEL_ONLY,Candidate path identified by keyword/path review; not proof of satisfaction.,IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,T1R2-TEST-0069,NO_FILE_LEVEL_CANDIDATE_ONLY,EXISTING_STATIC_TEST_CANDIDATE,backend/tests/test_admin_billing_15e.py,FILE_LEVEL_CANDIDATE_ONLY,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,MEDIUM,RUBRIC_L2_PATH_LOCATED_SYMBOL_UNRESOLVED_NO_EXECUTION,IMPLEMENTATION_AND_TEST_CANDIDATES_IDENTIFIED_NOT_EXECUTED,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0070,Customer portal | Stripe provider flow | Not applicable | Online-only | Required acceptance | Required evidence | Billing | No | No | Provider-dependent,Field Reliability Offline Matrix,docs/FIELD_RELIABILITY_OFFLINE_MATRIX.md,line 85,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,EVIDENCE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,Financial Controls,Governance steward; implementation reviewer,evidence records,NO,YES,NO,NO,backend/core/billing_channels.py,PATH_LEVEL_CANDIDATE_ONLY,SYMBOL_NOT_RESOLVED_PATH_LEVEL_ONLY,Candidate path identified by keyword/path review; not proof of satisfaction.,IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,T1R2-TEST-0070,NO_FILE_LEVEL_CANDIDATE_ONLY,EXISTING_STATIC_TEST_CANDIDATE,backend/tests/test_admin_billing_15e.py,FILE_LEVEL_CANDIDATE_ONLY,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,MEDIUM,RUBRIC_L2_PATH_LOCATED_SYMBOL_UNRESOLVED_NO_EXECUTION,IMPLEMENTATION_AND_TEST_CANDIDATES_IDENTIFIED_NOT_EXECUTED,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0071,Admin portal | Admin routes and controls | Not applicable | Online-only | Required acceptance | Required evidence | Platform/admin | No | No | Provider-dependent,Field Reliability Offline Matrix,docs/FIELD_RELIABILITY_OFFLINE_MATRIX.md,line 86,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,EVIDENCE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Admin,evidence records,NO,NO,NO,NO,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,T1R2-TEST-0071,NO_FILE_LEVEL_CANDIDATE_ONLY,EXISTING_STATIC_TEST_CANDIDATE,backend/tests/test_operations_routes.py,FILE_LEVEL_CANDIDATE_ONLY,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0072,Integrations health | Provider integrations | Not applicable | Online-only | Required acceptance | Required evidence | Provider/admin | No | No | Provider-dependent,Field Reliability Offline Matrix,docs/FIELD_RELIABILITY_OFFLINE_MATRIX.md,line 87,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,EVIDENCE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,Equine Health And Welfare,Admin,health/welfare data; evidence records,NO,NO,NO,YES,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,T1R2-TEST-0072,NO_FILE_LEVEL_CANDIDATE_ONLY,EXISTING_STATIC_TEST_CANDIDATE,backend/tests/test_rf5_web_enrollment_account_health.py,FILE_LEVEL_CANDIDATE_ONLY,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0073,Decision | BN19 status | Required founder action,Founder Acceptance Ledger,docs/FOUNDER_ACCEPTANCE_LEDGER.md,line 49,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,NORMATIVE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Founder,governance records,NO,NO,NO,NO,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,T1R2-TEST-0073,NO_FILE_LEVEL_CANDIDATE_ONLY,EXISTING_STATIC_TEST_CANDIDATE,backend/tests/test_build_next_6f_docusign_webhook_status_sync.py,FILE_LEVEL_CANDIDATE_ONLY,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0074,"Required: root cause analysis, documentation update, prevention plan.",INCIDENT_RESPONSE.md,docs/INCIDENT_RESPONSE.md,line 39,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,NORMATIVE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Governance steward; implementation reviewer,governance records,NO,NO,NO,NO,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,,NO_NO_TEST_FILE_CANDIDATE,TEST_NOT_IDENTIFIED,,,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0075,# Production dry-run (no --allow-prod required).,Initial Admin Access + Client-Like Demo Account,docs/INITIAL_ADMIN_AND_DEMO_SETUP.md,line 53,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,NORMATIVE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Admin,governance records,NO,NO,NO,NO,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,T1R2-TEST-0075,NO_FILE_LEVEL_CANDIDATE_ONLY,EXISTING_STATIC_TEST_CANDIDATE,backend/tests/test_build_next_18b_production_environment_proof.py,FILE_LEVEL_CANDIDATE_ONLY,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0076,# Overwrite an existing user's platform_role (must be explicit).,Initial Admin Access + Client-Like Demo Account,docs/INITIAL_ADMIN_AND_DEMO_SETUP.md,line 56,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,NORMATIVE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Admin,governance records,NO,NO,NO,NO,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,,NO_NO_TEST_FILE_CANDIDATE,TEST_NOT_IDENTIFIED,,,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0077,"`--allow-prod` | Required for **writes** when `APP_ENV in {production, prod}`.",Initial Admin Access + Client-Like Demo Account,docs/INITIAL_ADMIN_AND_DEMO_SETUP.md,line 68,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,NORMATIVE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Admin,governance records,NO,NO,NO,NO,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,,NO_NO_TEST_FILE_CANDIDATE,TEST_NOT_IDENTIFIED,,,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0078,"`--force-role-change` | Required to overwrite an existing user's `platform_role` when it differs from the roster. Without it, the user is SKIPPED and an `admin.seed.skipped_role_diff` audit row is emitted.",Initial Admin Access + Client-Like Demo Account,docs/INITIAL_ADMIN_AND_DEMO_SETUP.md,line 69,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,NORMATIVE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Admin,governance records,NO,NO,NO,NO,backend/core/audit.py,PATH_LEVEL_CANDIDATE_ONLY,SYMBOL_NOT_RESOLVED_PATH_LEVEL_ONLY,Candidate path identified by keyword/path review; not proof of satisfaction.,IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,,NO_NO_TEST_FILE_CANDIDATE,TEST_NOT_IDENTIFIED,,,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,MEDIUM,RUBRIC_L2_PATH_LOCATED_SYMBOL_UNRESOLVED_NO_EXECUTION,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0079,"demo data shape, demo-cannot-reach-admin-portal, surgical teardown,",Initial Admin Access + Client-Like Demo Account,docs/INITIAL_ADMIN_AND_DEMO_SETUP.md,line 227,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,NORMATIVE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Admin,governance records,NO,NO,NO,NO,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:14Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,,NO_NO_TEST_FILE_CANDIDATE,TEST_NOT_IDENTIFIED,,,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0080,Full mobile/offline/native behavior still requires device-level QA beyond responsive web build verification.,EquineSync Launch Readiness Audit,docs/LAUNCH_READINESS_AUDIT.md,line 55,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,NORMATIVE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Governance steward; implementation reviewer,governance records,NO,NO,NO,NO,backend/core/audit.py,PATH_LEVEL_CANDIDATE_ONLY,SYMBOL_NOT_RESOLVED_PATH_LEVEL_ONLY,Candidate path identified by keyword/path review; not proof of satisfaction.,IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:15Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,,NO_NO_TEST_FILE_CANDIDATE,TEST_NOT_IDENTIFIED,,,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,MEDIUM,RUBRIC_L2_PATH_LOCATED_SYMBOL_UNRESOLVED_NO_EXECUTION,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
T1R2-REQ-0081,"BN18D must prove exactly which workflows are online-only, draft-resumable, queued for sync, conflict-reviewed, or intentionally blocked offline.",EquineSync Launch Trust Current Plan,docs/LAUNCH_TRUST_CURRENT_PLAN.md,line 42,VERSION_NOT_DECLARED,NO_VERSION_STRING_PRESENT_IN_CONTROLLING_SOURCE,PROTECTED_REPOSITORY_BYTES_PRESENT,SOURCE_TEXT_CANDIDATE_NOT_VALIDATED,NORMATIVE_REQUIREMENT,NOT_PERFORMED,CANDIDATE_PENDING_29148_VALIDATION,NO_BACKWARD_TRACE_RECORDED_NO_IMPLEMENTATION_INDEX_EXISTS,NO_DESIGN_TIER_ARTIFACT_EXISTS_IN_THIS_PACKAGE,General Governance,Governance steward; implementation reviewer,governance records,NO,NO,NO,NO,,,NO_CANDIDATE_PATH_NO_SYMBOL_TO_RESOLVE,No implementation candidate identified in protected tree.,NO_IMPLEMENTATION_CANDIDATE_LOCATED,static repository path and keyword scan,NOT_PERFORMED,1eb384d80daa700ba2e71ee42872cc9bba926332,Codex machine-assisted documentary review; not independent certification,2026-08-02T00:55:15Z,Requirement identified; satisfaction requires human/code review and executed evidence before closure.,UNKNOWN_UNTIL_IMPLEMENTATION_REVIEW_EXECUTED,,NO_NO_TEST_FILE_CANDIDATE,TEST_NOT_IDENTIFIED,,,NOT_EXECUTED_BY_DOCUMENTARY_REVIEW,NOT_EXECUTED,,,NOT_EXECUTED,NOT_OBSERVED,,LOW,RUBRIC_L1_NO_IMPLEMENTATION_CANDIDATE_LOCATED,OPEN_EVIDENCE_GAP,FOUNDER_APPOINTMENT_REQUIRED,"Perform requirement-level implementation review, identify exact symbol/assertion, execute tests, and record runtime evidence where applicable."
