invariant_identifier,guide_identifier,normative_row_id,source_id,support_type,non_normative_support_only,implementation_status
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0127,CGSRC-TEST-0004,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0128,CGSRC-REPO-0629,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0129,CGSRC-EXT-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0130,CGSRC-CGP005-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0131,CGSRC-CGP005-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0132,CGSRC-CGP005-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0133,CGSRC-CGP005-0205,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0134,CGSRC-CGP005-0206,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0135,CGSRC-CGP005-0207,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0136,CGSRC-CGP005-0208,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0137,CGSRC-CGP005-0209,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0138,CGSRC-CGP005-0210,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0139,CGSRC-CGP005-0211,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0109,CGSRC-GOV-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0110,CGSRC-GOV-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0111,CGSRC-GOV-0016,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0112,CGSRC-GOV-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0113,CGSRC-GOV-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0114,CGSRC-GOV-0140,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0115,CGSRC-GOV-0141,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0116,CGSRC-ATLAS-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0117,CGSRC-ATLAS-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0118,CGSRC-ATLAS-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0119,CGSRC-ATLAS-0019,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0120,CGSRC-ATLAS-0020,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0121,CGSRC-ATLAS-0021,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0122,CGSRC-ATLAS-0022,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0123,CGSRC-REPO-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0124,CGSRC-REPO-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0125,CGSRC-TEST-0001,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0126,CGSRC-TEST-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0127,CGSRC-TEST-0004,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0128,CGSRC-REPO-0629,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0129,CGSRC-EXT-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0130,CGSRC-CGP005-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0131,CGSRC-CGP005-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0132,CGSRC-CGP005-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0133,CGSRC-CGP005-0205,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0134,CGSRC-CGP005-0206,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0135,CGSRC-CGP005-0207,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0136,CGSRC-CGP005-0208,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0137,CGSRC-CGP005-0209,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0138,CGSRC-CGP005-0210,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0004,ES-CG-10,CGP006-NR-0139,CGSRC-CGP005-0211,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0109,CGSRC-GOV-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0110,CGSRC-GOV-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0111,CGSRC-GOV-0016,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0112,CGSRC-GOV-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0113,CGSRC-GOV-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0114,CGSRC-GOV-0140,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0115,CGSRC-GOV-0141,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0116,CGSRC-ATLAS-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0117,CGSRC-ATLAS-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0118,CGSRC-ATLAS-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0119,CGSRC-ATLAS-0019,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0120,CGSRC-ATLAS-0020,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0121,CGSRC-ATLAS-0021,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0122,CGSRC-ATLAS-0022,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0123,CGSRC-REPO-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0124,CGSRC-REPO-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0125,CGSRC-TEST-0001,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0126,CGSRC-TEST-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0127,CGSRC-TEST-0004,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0128,CGSRC-REPO-0629,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0129,CGSRC-EXT-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0130,CGSRC-CGP005-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0131,CGSRC-CGP005-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0132,CGSRC-CGP005-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0133,CGSRC-CGP005-0205,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0134,CGSRC-CGP005-0206,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0135,CGSRC-CGP005-0207,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0136,CGSRC-CGP005-0208,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0137,CGSRC-CGP005-0209,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0138,CGSRC-CGP005-0210,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0005,ES-CG-10,CGP006-NR-0139,CGSRC-CGP005-0211,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0109,CGSRC-GOV-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0110,CGSRC-GOV-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0111,CGSRC-GOV-0016,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0112,CGSRC-GOV-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0113,CGSRC-GOV-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0114,CGSRC-GOV-0140,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0115,CGSRC-GOV-0141,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0116,CGSRC-ATLAS-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0117,CGSRC-ATLAS-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0118,CGSRC-ATLAS-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0119,CGSRC-ATLAS-0019,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0120,CGSRC-ATLAS-0020,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0121,CGSRC-ATLAS-0021,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0122,CGSRC-ATLAS-0022,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0123,CGSRC-REPO-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0124,CGSRC-REPO-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0125,CGSRC-TEST-0001,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0126,CGSRC-TEST-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0127,CGSRC-TEST-0004,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0128,CGSRC-REPO-0629,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0129,CGSRC-EXT-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0130,CGSRC-CGP005-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0131,CGSRC-CGP005-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0132,CGSRC-CGP005-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0133,CGSRC-CGP005-0205,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0134,CGSRC-CGP005-0206,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0135,CGSRC-CGP005-0207,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0136,CGSRC-CGP005-0208,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0137,CGSRC-CGP005-0209,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0138,CGSRC-CGP005-0210,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0006,ES-CG-10,CGP006-NR-0139,CGSRC-CGP005-0211,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
