classification_record_id,source_or_document_id,source_id,repository_path,title,primary_guide_family,related_guide_families,source_freeze_status,primary_classification,candidate_use,mandatory_authority,source_promotion_status
CGP006-CL-0053,CGP005-RC-0053,CGSRC-ARCH-0053,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_FEATURE_FLAG_AND_ISOLATION_PLAN.md,Native Offline Synchronization Feature Flag and Isolation Plan,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0054,CGP005-RC-0054,CGSRC-ARCH-0054,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_FIRST_BOUNDED_SLICE_RECOMMENDATION.md,Native Offline Synchronization First Bounded Slice Recommendation,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0055,CGP005-RC-0055,CGSRC-ARCH-0055,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_FOUNDER_DECISION_REGISTER.md,Native Offline Synchronization Founder Decision Register,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0056,CGP005-RC-0056,CGSRC-ARCH-0056,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_IDENTITY_SESSION_TENANT_PLAN.md,"Native Offline Synchronization Identity, Session, and Tenant Plan",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0057,CGP005-RC-0057,CGSRC-ARCH-0057,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_AUTHORITY_MATRIX.md,Native Offline Synchronization Implementation Authority Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0058,CGP005-RC-0058,CGSRC-ARCH-0058,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_DECISION_LOG.md,Native Offline Synchronization Implementation Planning Decision Log,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0059,CGP005-RC-0059,CGSRC-ARCH-0059,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING_DELIVERABLE_MANIFEST.md,Native Offline Synchronization Implementation Planning Deliverable Manifest,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0060,CGP005-RC-0060,CGSRC-ARCH-0060,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING_EXECUTIVE_SUMMARY.md,Native Offline Synchronization Implementation Planning Executive Summary,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0061,CGP005-RC-0061,CGSRC-ARCH-0061,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING_FOUNDER_REVIEW_REPORT.md,Native Offline Synchronization Implementation Planning Founder Review Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0062,CGP005-RC-0062,CGSRC-ARCH-0062,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING_VALIDATION_REPORT.md,Native Offline Synchronization Implementation Planning Validation Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0063,CGP005-RC-0063,CGSRC-ARCH-0063,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_RISK_REGISTER.md,Native Offline Synchronization Implementation Risk Register,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0064,CGP005-RC-0064,CGSRC-ARCH-0064,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_OBSERVABILITY_AND_SUPPORT_PLAN.md,Native Offline Synchronization Observability and Support Plan,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0065,CGP005-RC-0065,CGSRC-ARCH-0065,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_P2_PHASE_TRACEABILITY_MATRIX.md,Native Offline Synchronization P2-to-Phase Traceability Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0066,CGP005-RC-0066,CGSRC-ARCH-0066,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_PHASED_IMPLEMENTATION_PLAN.md,Native Offline Synchronization Phased Implementation Plan,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0067,CGP005-RC-0067,CGSRC-ARCH-0067,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_PHASE_ENTRY_EXIT_GATES.md,Native Offline Synchronization Phase Entry and Exit Gates,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0068,CGP005-RC-0068,CGSRC-ARCH-0068,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_PROTOCOL_SPECIFICATION.md,Native Offline Synchronization Protocol Specification,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0069,CGP005-RC-0069,CGSRC-ARCH-0069,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_ROLLBACK_AND_RECOVERY_IMPLEMENTATION_PLAN.md,Native Offline Synchronization Rollback and Recovery Implementation Plan,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0070,CGP005-RC-0070,CGSRC-ARCH-0070,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_SAFETY_CRITICAL_EXCLUSION_REGISTER.md,Native Offline Synchronization Safety-Critical Exclusion Register,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0071,CGP005-RC-0071,CGSRC-ARCH-0071,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_SCHEMA_AND_MIGRATION_BOUNDARY.md,Native Offline Synchronization Schema and Migration Boundary,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0072,CGP005-RC-0072,CGSRC-ARCH-0072,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_TECHNICAL_DECISION_RECORD.md,Native Offline Synchronization Technical Decision Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0073,CGP005-RC-0073,CGSRC-ARCH-0073,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_TEST_AND_EVIDENCE_MATRIX.md,Native Offline Synchronization Test and Evidence Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0074,CGP005-RC-0074,CGSRC-ARCH-0074,docs/implementation/W1_RF01/W1_RF01_ACCOUNT_ACTOR_DATA_MODEL_MAP.md,W1-RF01 Account and Actor Data Model Map,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0075,CGP005-RC-0075,CGSRC-ARCH-0075,docs/implementation/W1_RF01/W1_RF01_IDENTITY_INCIDENT_RESPONSE_RUNBOOK.md,W1-RF01 Identity Incident Response Runbook,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0076,CGP005-RC-0076,CGSRC-ARCH-0076,docs/implementation/W1_RF01/W1_RF01_IDENTITY_OBSERVABILITY_PLAN.md,W1-RF01 Identity Observability Plan,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0077,CGP005-RC-0077,CGSRC-ARCH-0077,docs/implementation/W1_RF01/W1_RF01_SCHEMA_IMPACT_ASSESSMENT.md,W1-RF01 Schema Impact Assessment,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0078,CGP005-RC-0078,CGSRC-ARCH-0078,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_SCHEMA_AND_MIGRATION_GATE.md,Master EquineSync Wave 2 Schema and Migration Gate,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0079,CGP005-RC-0079,CGSRC-ARCH-0079,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_ACCEPTANCE_MANIFEST.md,Native Offline Synchronization Readiness Acceptance Manifest,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0080,CGP005-RC-0080,CGSRC-ARCH-0080,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_CANONICAL_ARCHITECTURE.md,Native Offline Sync Canonical Architecture,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0081,CGP005-RC-0081,CGSRC-ARCH-0081,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_CAPABILITY_MATRIX.md,Native Offline Sync Capability Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0082,CGP005-RC-0082,CGSRC-ARCH-0082,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_CONFLICT_RESOLUTION_MODEL.md,Native Offline Sync Conflict Resolution Model,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0083,CGP005-RC-0083,CGSRC-ARCH-0083,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_CORRECTIVE_CLOSURE_MANIFEST.md,Native Offline Sync Bounded Corrective Closure Manifest,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0084,CGP005-RC-0084,CGSRC-ARCH-0084,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_CORRECTIVE_EVIDENCE_MANIFEST.md,Wave 2 Bounded Offline Corrective Evidence Manifest,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0085,CGP005-RC-0085,CGSRC-ARCH-0085,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_CORRECTIVE_FOUNDER_APPROVAL.md,Wave 2 Bounded Corrective Founder Approval,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0086,CGP005-RC-0086,CGSRC-ARCH-0086,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_CORRECTIVE_IMPLEMENTATION_SUMMARY.md,Wave 2 Bounded Offline Corrective Implementation Summary,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0087,CGP005-RC-0087,CGSRC-ARCH-0087,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_CURRENT_STATE_ASSESSMENT.md,Native Offline Sync Current-State Assessment,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0088,CGP005-RC-0088,CGSRC-ARCH-0088,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_DATA_RETENTION_AND_PRIVACY_MODEL.md,Native Offline Sync Data Retention and Privacy Model,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0089,CGP005-RC-0089,CGSRC-ARCH-0089,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_DECISION_LOG.md,Native Offline Synchronization Readiness Decision Log,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0090,CGP005-RC-0090,CGSRC-ARCH-0090,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_DELIVERABLE_MANIFEST.md,Native Offline Synchronization Readiness Deliverable Manifest,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0091,CGP005-RC-0091,CGSRC-ARCH-0091,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_EVIDENCE_HISTORY.md,Native Offline Synchronization Evidence History,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0092,CGP005-RC-0092,CGSRC-ARCH-0092,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_FOUNDER_ACCEPTANCE.md,Native Offline Synchronization Readiness Founder Acceptance,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0093,CGP005-RC-0093,CGSRC-ARCH-0093,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_FOUNDER_REVIEW_REPORT.md,Native Offline Synchronization Readiness Founder Review Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0094,CGP005-RC-0094,CGSRC-ARCH-0094,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_GOVERNANCE_GAP_MATRIX.md,Native Offline Sync Governance Gap Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0095,CGP005-RC-0095,CGSRC-ARCH-0095,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_MATERIAL_FINDINGS.md,Native Offline Sync Material Findings,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0096,CGP005-RC-0096,CGSRC-ARCH-0096,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_MIGRATION_ROLLBACK_AND_RECOVERY_PLAN.md,"Native Offline Sync Migration, Rollback, and Recovery Plan",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0097,CGP005-RC-0097,CGSRC-ARCH-0097,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_P2_RETENTION_REGISTER.md,Native Offline Synchronization P2 Retention Register,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0098,CGP005-RC-0098,CGSRC-ARCH-0098,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_PERMISSION_AND_SECURITY_MODEL.md,Native Offline Sync Permission and Security Model,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0099,CGP005-RC-0099,CGSRC-ARCH-0099,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_PLATFORM_IMPLEMENTATION_STRATEGY.md,Native Offline Sync Platform Implementation Strategy,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0100,CGP005-RC-0100,CGSRC-ARCH-0100,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_READINESS_VALIDATION_REPORT.md,Native Offline Synchronization Readiness Validation Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0101,CGP005-RC-0101,CGSRC-ARCH-0101,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_REGRESSION_EVIDENCE.md,Wave 2 Bounded Offline Corrective Regression Evidence,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0102,CGP005-RC-0102,CGSRC-ARCH-0102,docs/implementation/WAVE_2_P2_NATIVE_OFFLINE_SYNC/NATIVE_OFFLINE_SYNC_SAFETY_CRITICAL_WORKFLOW_RULES.md,Native Offline Sync Safety-Critical Workflow Rules,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
